rush_rk,player,rush_age,rush_g,rush_gs,rush_att,rush_yds,rush_td,rush_1d,rush_succ%,rush_lng,rush_y/a,rush_y/g,rush_a/g,rush_fmb,rush_awards,rec_rk,rec_age,rec_g,rec_gs,rec_tgt,rec_rec,rec_yds,rec_y/r,rec_td,rec_1d,rec_succ%,rec_lng,rec_r/g,rec_y/g,rec_ctch%,rec_y/tgt,rec_fmb,rec_awards
447.0,E.J. Jenkins,26.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,431.0,26.0,8.0,0.0,2.0,1.0,7.0,7.0,1.0,1.0,50.0,7.0,0.1,0.9,50.0,3.5,0.0,
428.0,Elijah Higgins,24.0,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,199.0,24.0,17.0,6.0,24.0,20.0,172.0,8.6,2.0,10.0,70.8,23.0,1.2,10.1,83.3,7.2,0.0,
529.0,Eric Saubert,30.0,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,271.0,30.0,17.0,3.0,14.0,11.0,97.0,8.8,1.0,5.0,57.1,17.0,0.6,5.7,78.6,6.9,1.0,
560.0,Eric Tomlinson,32.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,405.0,32.0,9.0,1.0,4.0,2.0,9.0,4.5,0.0,0.0,0.0,7.0,0.2,1.0,50.0,2.3,0.0,
340.0,Erick All,24.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,197.0,24.0,9.0,6.0,22.0,20.0,158.0,7.9,0.0,8.0,63.6,28.0,2.2,17.6,90.9,7.2,0.0,
398.0,Evan Engram,30.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,87.0,30.0,9.0,9.0,64.0,47.0,365.0,7.8,1.0,17.0,45.3,24.0,5.2,40.6,73.4,5.7,1.0,
413.0,Feleipe Franks,27.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,423.0,27.0,16.0,0.0,3.0,1.0,12.0,12.0,0.0,1.0,33.3,12.0,0.1,0.8,33.3,4.0,0.0,
494.0,Foster Moreau,27.0,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,148.0,27.0,17.0,17.0,43.0,32.0,413.0,12.9,5.0,21.0,60.5,41.0,1.9,24.3,74.4,9.6,0.0,
551.0,Geoff Swaim,31.0,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,461.0,31.0,8.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,100.0,7.0,0.1,0.9,100.0,7.0,0.0,
464.0,George Kittle,31.0,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2,AP OPoY-11",25.0,31.0,15.0,15.0,94.0,78.0,1106.0,14.2,8.0,50.0,73.4,43.0,5.2,73.7,83.0,11.8,0.0,"PB,AP-2,AP OPoY-11"
402.0,Gerald Everett,30.0,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,297.0,30.0,17.0,4.0,13.0,8.0,36.0,4.5,0.0,1.0,23.1,17.0,0.5,2.1,61.5,2.8,0.0,
368.0,Grant Calcaterra,26.0,17.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,178.0,26.0,17.0,13.0,30.0,24.0,298.0,12.4,1.0,15.0,63.3,34.0,1.4,17.5,80.0,9.9,0.0,
395.0,Greg Dulcich,24.0,4.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,336.0,24.0,4.0,3.0,12.0,5.0,28.0,5.6,0.0,0.0,8.3,9.0,1.3,7.0,41.7,2.3,0.0,
366.0,Harrison Bryant,26.0,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,282.0,26.0,13.0,3.0,12.0,9.0,86.0,9.6,0.0,5.0,66.7,18.0,0.7,6.6,75.0,7.2,0.0,
440.0,Hayden Hurst,31.0,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,299.0,31.0,9.0,2.0,13.0,8.0,73.0,9.1,0.0,2.0,38.5,27.0,0.9,8.1,61.5,5.6,0.0,
425.0,Hunter Henry,30.0,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,41.0,30.0,16.0,16.0,97.0,66.0,674.0,10.2,2.0,40.0,56.7,35.0,4.1,42.1,68.0,6.9,0.0,
474.0,Hunter Long,26.0,17.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,310.0,26.0,17.0,2.0,9.0,7.0,60.0,8.6,0.0,2.0,77.8,18.0,0.4,3.5,77.8,6.7,0.0,
554.0,Ian Thomas,28.0,5.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,386.0,28.0,5.0,2.0,6.0,3.0,7.0,2.3,0.0,1.0,16.7,3.0,0.6,1.4,50.0,1.2,0.0,
472.0,Isaiah Likely,24.0,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,106.0,24.0,16.0,9.0,58.0,42.0,477.0,11.4,6.0,26.0,60.3,49.0,2.6,29.8,72.4,8.2,1.0,
528.0,Ja'Tavion Sanders,21.0,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,141.0,21.0,16.0,8.0,43.0,33.0,342.0,10.4,1.0,13.0,51.2,46.0,2.1,21.4,76.7,8.0,1.0,
546.0,Jack Stoll,26.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,403.0,26.0,7.0,2.0,3.0,2.0,10.0,5.0,0.0,0.0,33.3,6.0,0.3,1.4,66.7,3.3,0.0,
353.0,Jaheim Bell,23.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,392.0,23.0,15.0,0.0,3.0,2.0,20.0,10.0,0.0,1.0,33.3,19.0,0.1,1.3,66.7,6.7,0.0,
407.0,Jake Ferguson,25.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,,54.0,25.0,14.0,14.0,86.0,59.0,494.0,8.4,0.0,18.0,39.5,27.0,4.2,35.3,68.6,5.7,4.0,
580.0,Jared Wiley,24.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,469.0,24.0,7.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,7.0,0.1,1.0,100.0,7.0,0.0,
527.0,Jeremy Ruckert,24.0,17.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,218.0,24.0,17.0,9.0,28.0,18.0,105.0,5.8,0.0,6.0,42.9,12.0,1.1,6.2,64.3,3.8,0.0,
411.0,Jody Fortson,29.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,422.0,29.0,3.0,0.0,3.0,1.0,5.0,5.0,0.0,1.0,33.3,5.0,0.3,1.7,33.3,1.7,0.0,
349.0,John Bates,27.0,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,295.0,27.0,17.0,6.0,13.0,8.0,84.0,10.5,0.0,3.0,53.8,20.0,0.5,4.9,61.5,6.5,1.0,
409.0,John FitzPatrick,24.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,421.0,24.0,9.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.1,0.2,100.0,2.0,0.0,
535.0,John Samuel Shenker,26.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,458.0,26.0,8.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,100.0,7.0,0.1,0.9,100.0,7.0,0.0,
497.0,Johnny Mundt,30.0,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,212.0,30.0,17.0,3.0,27.0,19.0,142.0,7.5,2.0,8.0,44.4,20.0,1.1,8.4,70.4,5.3,0.0,
274.0,Jonnu Smith,29.0,17.0,6.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.1,0.1,2.0,PB,15.0,29.0,17.0,6.0,111.0,88.0,884.0,10.0,8.0,55.0,63.1,57.0,5.2,52.0,79.3,8.0,2.0,PB
338.0,Jordan Akins,32.0,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,112.0,32.0,17.0,6.0,58.0,40.0,390.0,9.8,2.0,20.0,51.7,21.0,2.4,22.9,69.0,6.7,1.0,
482.0,Jordan Matthews,32.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,535.0,32.0,4.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
502.0,Josh Oliver,27.0,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,191.0,27.0,15.0,12.0,28.0,22.0,258.0,11.7,3.0,14.0,67.9,28.0,1.5,17.2,78.6,9.2,0.0,
578.0,Josh Whyle,25.0,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,171.0,25.0,17.0,4.0,37.0,28.0,248.0,8.9,1.0,14.0,51.4,33.0,1.6,14.6,75.7,6.7,0.0,
391.0,Josiah Deguara,27.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,369.0,27.0,15.0,0.0,3.0,3.0,14.0,4.7,0.0,0.0,0.0,8.0,0.2,0.9,100.0,4.7,0.0,
430.0,Julian Hill,24.0,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,252.0,24.0,16.0,11.0,19.0,12.0,100.0,8.3,0.0,5.0,52.6,17.0,0.8,6.3,63.2,5.3,1.0,
452.0,Juwan Johnson,28.0,17.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,,78.0,28.0,17.0,5.0,66.0,50.0,548.0,11.0,3.0,27.0,56.1,30.0,2.9,32.2,75.8,8.3,2.0,
592.0,Kenny Yeboah,26.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,350.0,26.0,9.0,1.0,8.0,5.0,47.0,9.4,1.0,3.0,62.5,13.0,0.6,5.2,62.5,5.9,0.0,
512.0,Kyle Pitts,24.0,17.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,90.0,24.0,17.0,15.0,74.0,47.0,602.0,12.8,4.0,21.0,41.9,52.0,2.8,35.4,63.5,8.1,0.0,
421.0,Kylen Granson,26.0,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,237.0,26.0,17.0,6.0,31.0,14.0,182.0,13.0,0.0,8.0,38.7,40.0,0.8,10.7,45.2,5.9,0.0,
467.0,Lucas Krull,26.0,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,210.0,26.0,13.0,2.0,23.0,19.0,152.0,8.0,0.0,7.0,47.8,23.0,1.5,11.7,82.6,6.6,0.0,
405.0,Luke Farrell,27.0,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,250.0,27.0,17.0,8.0,17.0,12.0,67.0,5.6,0.0,4.0,52.9,11.0,0.7,3.9,70.6,3.9,0.0,
498.0,Luke Musgrave,24.0,7.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,311.0,24.0,7.0,3.0,10.0,7.0,45.0,6.4,0.0,2.0,30.0,19.0,1.0,6.4,70.0,4.5,0.0,
530.0,Luke Schoonmaker,26.0,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,173.0,26.0,17.0,6.0,36.0,27.0,241.0,8.9,1.0,11.0,55.6,24.0,1.6,14.2,75.0,6.7,0.0,
471.0,Marcedes Lewis,40.0,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,440.0,40.0,17.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,50.0,2.0,0.1,0.1,50.0,1.0,0.0,
218.0,Mark Andrews,29.0,17.0,13.0,4.0,5.0,0.0,3.0,75.0,2.0,1.3,0.3,0.2,0.0,AP CPoY-19,62.0,29.0,17.0,13.0,69.0,55.0,673.0,12.2,11.0,39.0,68.1,67.0,3.2,39.6,79.7,9.8,0.0,AP CPoY-19
483.0,Michael Mayer,23.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,194.0,23.0,11.0,8.0,32.0,21.0,156.0,7.4,0.0,8.0,53.1,29.0,1.9,14.2,65.6,4.9,0.0,
416.0,Mike Gesicki,29.0,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,44.0,29.0,17.0,3.0,83.0,65.0,665.0,10.2,2.0,38.0,62.7,47.0,3.8,39.1,78.3,8.0,1.0,
339.0,Mo Alie-Cox,31.0,17.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,247.0,31.0,17.0,13.0,22.0,12.0,147.0,12.3,1.0,7.0,54.5,22.0,0.7,8.6,54.5,6.7,0.0,
516.0,MyCole Pruitt,32.0,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,330.0,32.0,12.0,5.0,10.0,6.0,40.0,6.7,1.0,2.0,40.0,18.0,0.5,3.3,60.0,4.0,0.0,
335.0,Nate Adkins,25.0,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,234.0,25.0,17.0,10.0,15.0,14.0,115.0,8.2,3.0,6.0,73.3,16.0,0.8,6.8,93.3,7.7,0.0,
565.0,Nick Vannett,31.0,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,223.0,31.0,17.0,10.0,20.0,17.0,135.0,7.9,3.0,7.0,75.0,24.0,1.0,7.9,85.0,6.8,0.0,
404.0,Noah Fant,27.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,83.0,27.0,14.0,9.0,64.0,48.0,500.0,10.4,1.0,25.0,57.8,32.0,3.4,35.7,75.0,7.8,0.0,
296.0,Noah Gray,25.0,17.0,10.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.2,0.1,0.0,,113.0,25.0,17.0,10.0,49.0,40.0,437.0,10.9,5.0,25.0,67.3,35.0,2.4,25.7,81.6,8.9,0.0,
415.0,Pat Freiermuth,26.0,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,,43.0,26.0,17.0,11.0,78.0,65.0,653.0,10.0,7.0,32.0,62.8,30.0,3.8,38.4,83.3,8.4,3.0,
396.0,Payne Durham,24.0,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,266.0,24.0,16.0,6.0,14.0,11.0,115.0,10.5,2.0,5.0,71.4,31.0,0.7,7.2,78.6,8.2,1.0,
424.0,Peyton Hendershot,25.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,340.0,25.0,7.0,1.0,5.0,5.0,51.0,10.2,0.0,2.0,80.0,15.0,0.7,7.3,100.0,10.2,0.0,
365.0,Pharaoh Brown,30.0,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,296.0,30.0,15.0,7.0,12.0,8.0,65.0,8.1,0.0,2.0,41.7,17.0,0.5,4.3,66.7,5.4,1.0,
495.0,Quintin Morris,25.0,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,343.0,25.0,16.0,3.0,8.0,5.0,36.0,7.2,1.0,3.0,50.0,14.0,0.3,2.3,62.5,4.5,0.0,
397.0,Ross Dwelley,29.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,420.0,29.0,17.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,0.1,0.3,100.0,5.0,0.0,
468.0,Sam LaPorta,23.0,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,53.0,23.0,16.0,16.0,83.0,60.0,726.0,12.1,7.0,39.0,56.6,52.0,3.8,45.4,72.3,8.7,0.0,
594.0,Shane Zylstra,28.0,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,470.0,28.0,12.0,1.0,1.0,1.0,22.0,22.0,0.0,1.0,100.0,22.0,0.1,1.8,100.0,22.0,0.0,
549.0,Stephen Sullivan,28.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,571.0,28.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
541.0,Stone Smartt,26.0,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,229.0,26.0,15.0,2.0,19.0,16.0,208.0,13.0,0.0,11.0,68.4,31.0,1.1,13.9,84.2,10.9,1.0,
431.0,T.J. Hockenson,27.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,AP CPoY-19,108.0,27.0,10.0,9.0,62.0,41.0,455.0,11.1,0.0,30.0,54.8,34.0,4.1,45.5,66.1,7.3,0.0,AP CPoY-19
379.0,Tanner Conner,26.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,366.0,26.0,8.0,1.0,4.0,3.0,16.0,5.3,0.0,1.0,50.0,11.0,0.4,2.0,75.0,4.0,0.0,
300.0,Tanner Hudson,30.0,11.0,0.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,0.1,0.1,1.0,,208.0,30.0,11.0,0.0,23.0,19.0,154.0,8.1,1.0,9.0,65.2,19.0,1.7,14.0,82.6,6.7,1.0,
