rush_rk,player,rush_age,rush_g,rush_gs,rush_att,rush_yds,rush_td,rush_1d,rush_succ%,rush_lng,rush_y/a,rush_y/g,rush_a/g,rush_fmb,rush_awards,rec_rk,rec_age,rec_g,rec_gs,rec_tgt,rec_rec,rec_yds,rec_y/r,rec_td,rec_1d,rec_succ%,rec_lng,rec_r/g,rec_y/g,rec_ctch%,rec_y/tgt,rec_fmb,rec_awards
27.0,David Montgomery,27.0,14.0,14.0,185.0,775.0,12.0,50.0,55.1,21.0,4.2,55.4,13.2,2.0,,135.0,27.0,14.0,14.0,38.0,36.0,341.0,9.5,0.0,16.0,73.7,40.0,2.6,24.4,94.7,9.0,2.0,
22.0,De'Von Achane,23.0,17.0,16.0,203.0,907.0,6.0,37.0,49.3,61.0,4.5,53.4,11.9,1.0,,24.0,23.0,17.0,16.0,87.0,78.0,592.0,7.6,6.0,30.0,57.5,39.0,4.6,34.8,89.7,6.8,1.0,
176.0,DeeJay Dallas,26.0,17.0,0.0,9.0,49.0,0.0,4.0,66.7,22.0,5.4,2.9,0.5,1.0,,368.0,26.0,17.0,0.0,3.0,3.0,11.0,3.7,1.0,1.0,33.3,5.0,0.2,0.6,100.0,3.7,1.0,
2.0,Derrick Henry,30.0,17.0,17.0,325.0,1921.0,16.0,94.0,58.8,87.0,5.9,113.0,19.1,3.0,"PB,AP-2,AP OPoY-4",207.0,30.0,17.0,17.0,22.0,19.0,193.0,10.2,2.0,11.0,68.2,27.0,1.1,11.4,86.4,8.8,3.0,"PB,AP-2,AP OPoY-4"
147.0,Deuce Vaughn,23.0,7.0,0.0,17.0,70.0,0.0,2.0,41.2,12.0,4.1,10.0,2.4,0.0,,389.0,23.0,7.0,0.0,5.0,3.0,18.0,6.0,0.0,0.0,20.0,8.0,0.4,2.6,60.0,3.6,0.0,
44.0,Devin Singletary,27.0,15.0,5.0,113.0,437.0,4.0,24.0,47.8,43.0,3.9,29.1,7.5,2.0,,195.0,27.0,15.0,5.0,24.0,21.0,119.0,5.7,0.0,4.0,45.8,23.0,1.4,7.9,87.5,5.0,2.0,
308.0,Dylan Laube,25.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,528.0,25.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
47.0,Emanuel Wilson,25.0,17.0,0.0,103.0,502.0,4.0,27.0,59.2,21.0,4.9,29.5,6.1,0.0,,273.0,25.0,17.0,0.0,14.0,11.0,48.0,4.4,1.0,3.0,21.4,30.0,0.6,2.8,78.6,3.4,0.0,
127.0,Emari Demercado,25.0,13.0,0.0,24.0,223.0,1.0,8.0,50.0,53.0,9.3,17.2,1.8,0.0,,225.0,25.0,13.0,0.0,20.0,16.0,104.0,6.5,0.0,3.0,35.0,24.0,1.2,8.0,80.0,5.2,0.0,
153.0,Eric Gray,25.0,17.0,0.0,14.0,31.0,0.0,1.0,28.6,6.0,2.2,1.8,0.8,3.0,,276.0,25.0,17.0,0.0,11.0,10.0,82.0,8.2,0.0,3.0,54.5,19.0,0.6,4.8,90.9,7.5,3.0,
63.0,Ezekiel Elliott,29.0,15.0,2.0,74.0,226.0,3.0,14.0,43.2,11.0,3.1,15.1,4.9,1.0,,249.0,29.0,15.0,2.0,15.0,12.0,69.0,5.8,0.0,3.0,46.7,15.0,0.8,4.6,80.0,4.6,1.0,
240.0,George Holani,25.0,5.0,0.0,3.0,10.0,0.0,1.0,66.7,8.0,3.3,2.0,0.6,0.0,,427.0,25.0,5.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.2,-0.2,100.0,-1.0,0.0,
50.0,Gus Edwards,29.0,11.0,6.0,101.0,365.0,4.0,17.0,49.5,43.0,3.6,33.2,9.2,0.0,,370.0,29.0,11.0,6.0,5.0,3.0,6.0,2.0,0.0,0.0,0.0,3.0,0.3,0.5,60.0,1.2,0.0,
108.0,Hassan Haskins,25.0,17.0,0.0,34.0,89.0,2.0,13.0,50.0,12.0,2.6,5.2,2.0,1.0,,373.0,25.0,17.0,0.0,3.0,3.0,49.0,16.3,1.0,2.0,100.0,34.0,0.2,2.9,100.0,16.3,1.0,
163.0,Hunter Luepke,24.0,16.0,4.0,12.0,38.0,0.0,6.0,50.0,10.0,3.2,2.4,0.8,0.0,,255.0,24.0,16.0,4.0,16.0,12.0,111.0,9.3,0.0,5.0,50.0,24.0,0.8,6.9,75.0,6.9,0.0,
55.0,Isaac Guerendo,24.0,16.0,3.0,84.0,420.0,4.0,18.0,47.6,76.0,5.0,26.3,5.3,3.0,,231.0,24.0,16.0,3.0,16.0,15.0,152.0,10.1,0.0,7.0,56.3,40.0,0.9,9.5,93.8,9.5,3.0,
115.0,Isaiah Davis,22.0,17.0,0.0,30.0,174.0,1.0,10.0,63.3,20.0,5.8,10.2,1.8,0.0,,285.0,22.0,17.0,0.0,12.0,9.0,75.0,8.3,1.0,4.0,41.7,24.0,0.5,4.4,75.0,6.3,0.0,
57.0,Isiah Pacheco,25.0,7.0,6.0,83.0,310.0,1.0,14.0,53.0,34.0,3.7,44.3,11.9,0.0,,258.0,25.0,7.0,6.0,16.0,12.0,79.0,6.6,0.0,4.0,37.5,23.0,1.7,11.3,75.0,4.9,0.0,
174.0,J.J. Taylor,26.0,5.0,0.0,10.0,44.0,0.0,1.0,50.0,9.0,4.4,8.8,2.0,0.0,,404.0,26.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.4,0.0,66.7,0.0,0.0,
24.0,J.K. Dobbins,26.0,13.0,11.0,195.0,905.0,9.0,47.0,42.6,61.0,4.6,69.6,15.0,0.0,AP CPoY-2,146.0,26.0,13.0,11.0,38.0,32.0,153.0,4.8,0.0,6.0,26.3,15.0,2.5,11.8,84.2,4.0,0.0,AP CPoY-2
209.0,Jacob Kibodi,26.0,1.0,0.0,5.0,24.0,0.0,1.0,20.0,17.0,4.8,24.0,5.0,0.0,,438.0,26.0,1.0,0.0,3.0,1.0,15.0,15.0,0.0,1.0,33.3,15.0,1.0,15.0,33.3,5.0,0.0,
11.0,Jahmyr Gibbs,22.0,17.0,4.0,250.0,1412.0,16.0,70.0,53.6,70.0,5.6,83.1,14.7,1.0,"PB,AP OPoY-8",68.0,22.0,17.0,4.0,63.0,52.0,517.0,9.9,4.0,25.0,55.6,54.0,3.1,30.4,82.5,8.2,1.0,"PB,AP OPoY-8"
43.0,Jaleel McLaughlin,24.0,16.0,5.0,113.0,496.0,1.0,25.0,51.3,21.0,4.4,31.0,7.1,1.0,,180.0,24.0,16.0,5.0,27.0,24.0,76.0,3.2,2.0,3.0,33.3,11.0,1.5,4.8,88.9,2.8,1.0,
89.0,Jamaal Williams,29.0,14.0,1.0,48.0,164.0,1.0,11.0,47.9,14.0,3.4,11.7,3.4,0.0,,294.0,29.0,14.0,1.0,11.0,9.0,57.0,6.3,0.0,3.0,54.5,13.0,0.6,4.1,81.8,5.2,0.0,
14.0,James Conner,29.0,16.0,16.0,236.0,1094.0,8.0,67.0,51.7,53.0,4.6,68.4,14.8,4.0,,85.0,29.0,16.0,16.0,55.0,47.0,414.0,8.8,1.0,17.0,56.4,44.0,2.9,25.9,85.5,7.5,4.0,
19.0,James Cook,25.0,16.0,16.0,207.0,1009.0,16.0,48.0,53.1,65.0,4.9,63.1,12.9,1.0,PB,145.0,25.0,16.0,16.0,38.0,32.0,258.0,8.1,2.0,14.0,50.0,28.0,2.0,16.1,84.2,6.8,1.0,PB
134.0,Jamycal Hasty,28.0,15.0,0.0,20.0,69.0,0.0,4.0,45.0,15.0,3.5,4.6,1.3,0.0,,277.0,28.0,15.0,0.0,12.0,10.0,59.0,5.9,1.0,2.0,41.7,16.0,0.7,3.9,83.3,4.9,0.0,
