rush_rk,player,rush_age,rush_g,rush_gs,rush_att,rush_yds,rush_td,rush_1d,rush_succ%,rush_lng,rush_y/a,rush_y/g,rush_a/g,rush_fmb,rush_awards,rec_rk,rec_age,rec_g,rec_gs,rec_tgt,rec_rec,rec_yds,rec_y/r,rec_td,rec_1d,rec_succ%,rec_lng,rec_r/g,rec_y/g,rec_ctch%,rec_y/tgt,rec_fmb,rec_awards
111.0,Adrian Peterson,36.0,1.0,1.0,11.0,16.0,1.0,2.0,36.4,7.0,1.5,16.0,11.0,1.0,,382.0,36.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
50.0,Alex Collins,27.0,11.0,6.0,108.0,411.0,2.0,22.0,50.9,25.0,3.8,37.4,9.8,1.0,,301.0,27.0,11.0,6.0,10.0,9.0,87.0,9.7,0.0,3.0,60.0,28.0,0.8,7.9,90.0,8.7,1.0,
38.0,Alexander Mattison,23.0,16.0,4.0,134.0,491.0,3.0,28.0,44.0,48.0,3.7,30.7,8.4,1.0,,151.0,23.0,16.0,4.0,39.0,32.0,228.0,7.1,1.0,10.0,43.6,24.0,2.0,14.3,82.1,5.8,1.0,
6.0,Alvin Kamara,26.0,13.0,10.0,240.0,898.0,4.0,42.0,41.3,30.0,3.7,69.1,18.5,0.0,PB,82.0,26.0,13.0,10.0,67.0,47.0,439.0,9.3,5.0,20.0,43.3,31.0,3.6,33.8,70.1,6.6,0.0,PB
91.0,Ameer Abdullah,28.0,17.0,1.0,51.0,166.0,0.0,8.0,45.1,15.0,3.3,9.8,3.0,0.0,,121.0,28.0,17.0,1.0,53.0,38.0,289.0,7.6,1.0,13.0,45.3,23.0,2.2,17.0,71.7,5.5,0.0,
91.0,Ameer Abdullah,28.0,17.0,1.0,51.0,166.0,0.0,8.0,45.1,15.0,3.3,9.8,3.0,0.0,,121.0,28.0,6.0,0.0,4.0,3.0,17.0,5.7,0.0,1.0,25.0,10.0,0.5,2.8,75.0,4.3,0.0,
91.0,Ameer Abdullah,28.0,17.0,1.0,51.0,166.0,0.0,8.0,45.1,15.0,3.3,9.8,3.0,0.0,,121.0,28.0,11.0,1.0,49.0,35.0,272.0,7.8,1.0,12.0,46.9,23.0,3.2,24.7,71.4,5.6,0.0,
91.0,Ameer Abdullah,28.0,6.0,0.0,7.0,30.0,0.0,0.0,42.9,9.0,4.3,5.0,1.2,0.0,,121.0,28.0,17.0,1.0,53.0,38.0,289.0,7.6,1.0,13.0,45.3,23.0,2.2,17.0,71.7,5.5,0.0,
91.0,Ameer Abdullah,28.0,6.0,0.0,7.0,30.0,0.0,0.0,42.9,9.0,4.3,5.0,1.2,0.0,,121.0,28.0,6.0,0.0,4.0,3.0,17.0,5.7,0.0,1.0,25.0,10.0,0.5,2.8,75.0,4.3,0.0,
91.0,Ameer Abdullah,28.0,6.0,0.0,7.0,30.0,0.0,0.0,42.9,9.0,4.3,5.0,1.2,0.0,,121.0,28.0,11.0,1.0,49.0,35.0,272.0,7.8,1.0,12.0,46.9,23.0,3.2,24.7,71.4,5.6,0.0,
91.0,Ameer Abdullah,28.0,11.0,1.0,44.0,136.0,0.0,8.0,45.5,15.0,3.1,12.4,4.0,0.0,,121.0,28.0,17.0,1.0,53.0,38.0,289.0,7.6,1.0,13.0,45.3,23.0,2.2,17.0,71.7,5.5,0.0,
91.0,Ameer Abdullah,28.0,11.0,1.0,44.0,136.0,0.0,8.0,45.5,15.0,3.1,12.4,4.0,0.0,,121.0,28.0,6.0,0.0,4.0,3.0,17.0,5.7,0.0,1.0,25.0,10.0,0.5,2.8,75.0,4.3,0.0,
91.0,Ameer Abdullah,28.0,11.0,1.0,44.0,136.0,0.0,8.0,45.5,15.0,3.1,12.4,4.0,0.0,,121.0,28.0,11.0,1.0,49.0,35.0,272.0,7.8,1.0,12.0,46.9,23.0,3.2,24.7,71.4,5.6,0.0,
279.0,Andy Janovich,28.0,13.0,3.0,2.0,0.0,1.0,1.0,50.0,,0.0,0.0,0.2,0.0,,403.0,28.0,13.0,3.0,4.0,3.0,9.0,3.0,0.0,1.0,25.0,3.0,0.2,0.7,75.0,2.3,0.0,
252.0,Anthony McFarland Jr.,23.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.5,1.5,0.0,,491.0,23.0,2.0,0.0,1.0,1.0,11.0,11.0,0.0,1.0,100.0,11.0,0.5,5.5,100.0,11.0,0.0,
4.0,Antonio Gibson,23.0,16.0,14.0,258.0,1037.0,7.0,65.0,51.2,27.0,4.0,64.8,16.1,6.0,,98.0,23.0,16.0,14.0,52.0,42.0,294.0,7.0,3.0,12.0,50.0,73.0,2.6,18.4,80.8,5.7,6.0,
14.0,Austin Ekeler,26.0,16.0,16.0,206.0,911.0,12.0,53.0,55.8,28.0,4.4,56.9,12.9,4.0,,37.0,26.0,16.0,16.0,94.0,70.0,647.0,9.2,8.0,31.0,53.2,40.0,4.4,40.4,74.5,6.9,4.0,
132.0,Austin Walter,25.0,4.0,0.0,26.0,101.0,1.0,5.0,42.3,14.0,3.9,25.3,6.5,0.0,,460.0,25.0,4.0,0.0,3.0,2.0,9.0,4.5,0.0,1.0,33.3,11.0,0.5,2.3,66.7,3.0,0.0,
114.0,Benny Snell Jr.,23.0,17.0,0.0,36.0,98.0,0.0,3.0,30.6,9.0,2.7,5.8,2.1,0.0,,452.0,23.0,17.0,0.0,4.0,2.0,13.0,6.5,0.0,0.0,25.0,7.0,0.1,0.8,50.0,3.3,0.0,
58.0,Boston Scott,26.0,16.0,4.0,87.0,373.0,7.0,24.0,56.3,23.0,4.3,23.3,5.4,1.0,,266.0,26.0,16.0,4.0,16.0,13.0,83.0,6.4,0.0,3.0,37.5,19.0,0.8,5.2,81.3,5.2,1.0,
97.0,Brandon Bolden,31.0,17.0,1.0,44.0,226.0,1.0,12.0,43.2,24.0,5.1,13.3,2.6,1.0,,105.0,31.0,17.0,1.0,49.0,41.0,405.0,9.9,2.0,21.0,49.0,28.0,2.4,23.8,83.7,8.3,1.0,
216.0,Buddy Howell,25.0,10.0,0.0,5.0,11.0,0.0,0.0,0.0,4.0,2.2,1.1,0.5,0.0,,565.0,25.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
212.0,Cam Akers,22.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,0.6,3.0,5.0,0.0,,392.0,22.0,1.0,0.0,3.0,3.0,10.0,3.3,0.0,0.0,0.0,6.0,3.0,10.0,100.0,3.3,0.0,
65.0,Carlos Hyde,31.0,12.0,2.0,72.0,253.0,1.0,14.0,50.0,18.0,3.5,21.1,6.0,2.0,,272.0,31.0,12.0,2.0,21.0,12.0,65.0,5.4,0.0,1.0,38.1,9.0,1.0,5.4,57.1,3.1,2.0,
49.0,Chase Edmonds,25.0,12.0,11.0,116.0,592.0,2.0,32.0,56.9,54.0,5.1,49.3,9.7,1.0,,92.0,25.0,12.0,11.0,53.0,43.0,311.0,7.2,0.0,11.0,35.8,36.0,3.6,25.9,81.1,5.9,1.0,
88.0,Chris Carson,27.0,4.0,4.0,54.0,232.0,3.0,11.0,55.6,33.0,4.3,58.0,13.5,1.0,,333.0,27.0,4.0,4.0,6.0,6.0,29.0,4.8,0.0,1.0,66.7,16.0,1.5,7.3,100.0,4.8,1.0,
145.0,Chris Evans,24.0,14.0,1.0,17.0,77.0,0.0,3.0,41.2,13.0,4.5,5.5,1.2,0.0,,249.0,24.0,14.0,1.0,17.0,15.0,151.0,10.1,2.0,6.0,58.8,24.0,1.1,10.8,88.2,8.9,0.0,
54.0,Christian McCaffrey,25.0,7.0,7.0,99.0,442.0,1.0,20.0,50.5,18.0,4.5,63.1,14.1,1.0,,125.0,25.0,7.0,7.0,41.0,37.0,343.0,9.3,1.0,21.0,65.9,32.0,5.3,49.0,90.2,8.4,1.0,
23.0,Chuba Hubbard,22.0,17.0,10.0,172.0,612.0,5.0,36.0,43.0,26.0,3.6,36.0,10.1,1.0,,187.0,22.0,17.0,10.0,37.0,25.0,174.0,7.0,1.0,8.0,40.5,33.0,1.5,10.2,67.6,4.7,1.0,
46.0,Clyde Edwards-Helaire,22.0,10.0,10.0,119.0,517.0,4.0,21.0,56.3,17.0,4.3,51.7,11.9,2.0,,225.0,22.0,10.0,10.0,23.0,19.0,129.0,6.8,2.0,8.0,56.5,29.0,1.9,12.9,82.6,5.6,2.0,
28.0,Cordarrelle Patterson,30.0,16.0,13.0,153.0,618.0,6.0,29.0,43.1,39.0,4.0,38.6,9.6,2.0,,69.0,30.0,16.0,13.0,69.0,52.0,548.0,10.5,5.0,26.0,52.2,64.0,3.3,34.3,75.4,7.9,2.0,
119.0,Corey Clement,27.0,17.0,0.0,33.0,140.0,0.0,7.0,42.4,38.0,4.2,8.2,1.9,0.0,,334.0,27.0,17.0,0.0,7.0,6.0,29.0,4.8,1.0,1.0,28.6,8.0,0.4,1.7,85.7,4.1,0.0,
85.0,Craig Reynolds,25.0,5.0,2.0,55.0,230.0,0.0,11.0,43.6,35.0,4.2,46.0,11.0,0.0,,328.0,25.0,5.0,2.0,8.0,7.0,52.0,7.4,0.0,3.0,62.5,14.0,1.4,10.4,87.5,6.5,0.0,
30.0,D'Andre Swift,22.0,13.0,4.0,151.0,617.0,5.0,28.0,36.4,57.0,4.1,47.5,11.6,2.0,,48.0,22.0,13.0,4.0,78.0,62.0,452.0,7.3,2.0,18.0,48.7,63.0,4.8,34.8,79.5,5.8,2.0,
53.0,D'Ernest Johnson,25.0,17.0,2.0,100.0,534.0,3.0,24.0,52.0,30.0,5.3,31.4,5.9,1.0,,228.0,25.0,17.0,2.0,25.0,19.0,137.0,7.2,0.0,7.0,44.0,18.0,1.1,8.1,76.0,5.5,1.0,
39.0,D'Onta Foreman,25.0,9.0,3.0,133.0,566.0,3.0,22.0,48.9,35.0,4.3,62.9,14.8,2.0,,302.0,25.0,9.0,3.0,11.0,9.0,123.0,13.7,0.0,6.0,72.7,39.0,1.0,13.7,81.8,11.2,2.0,
5.0,Dalvin Cook,26.0,13.0,13.0,249.0,1159.0,6.0,57.0,46.2,66.0,4.7,89.2,19.2,3.0,PB,134.0,26.0,13.0,13.0,49.0,34.0,224.0,6.6,0.0,9.0,38.8,24.0,2.6,17.2,69.4,4.6,3.0,PB
244.0,Damarea Crockett,24.0,12.0,0.0,3.0,7.0,0.0,0.0,33.3,6.0,2.3,0.6,0.3,0.0,,539.0,24.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
18.0,Damien Harris,24.0,15.0,15.0,202.0,929.0,15.0,55.0,54.0,64.0,4.6,61.9,13.5,2.0,,232.0,24.0,15.0,15.0,21.0,18.0,132.0,7.3,0.0,4.0,61.9,21.0,1.2,8.8,85.7,6.3,2.0,
107.0,Damien Williams,29.0,12.0,2.0,40.0,164.0,2.0,11.0,52.5,23.0,4.1,13.7,3.3,0.0,,246.0,29.0,12.0,2.0,23.0,16.0,103.0,6.4,1.0,3.0,30.4,23.0,1.3,8.6,69.6,4.5,0.0,
99.0,Dare Ogunbowale,27.0,17.0,2.0,43.0,137.0,1.0,5.0,37.2,12.0,3.2,8.1,2.5,0.0,,265.0,27.0,17.0,2.0,21.0,13.0,114.0,8.8,1.0,3.0,33.3,28.0,0.8,6.7,61.9,5.4,0.0,
34.0,Darrel Williams,26.0,17.0,7.0,144.0,558.0,6.0,40.0,56.9,21.0,3.9,32.8,8.5,0.0,,83.0,26.0,17.0,7.0,57.0,47.0,452.0,9.6,2.0,19.0,64.9,38.0,2.8,26.6,82.5,7.9,0.0,
31.0,Darrell Henderson,24.0,12.0,10.0,149.0,688.0,5.0,39.0,57.0,29.0,4.6,57.3,12.4,0.0,,166.0,24.0,12.0,10.0,40.0,29.0,176.0,6.1,3.0,8.0,40.0,25.0,2.4,14.7,72.5,4.4,0.0,
274.0,Darrynton Evans,23.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,5.0,3.5,7.0,2.0,0.0,,432.0,23.0,1.0,0.0,2.0,2.0,11.0,5.5,0.0,1.0,100.0,6.0,2.0,11.0,100.0,5.5,0.0,
71.0,David Johnson,30.0,13.0,4.0,67.0,228.0,0.0,7.0,34.3,15.0,3.4,17.5,5.2,1.0,,150.0,30.0,13.0,4.0,42.0,32.0,225.0,7.0,1.0,11.0,42.9,16.0,2.5,17.3,76.2,5.4,1.0,
9.0,David Montgomery,24.0,13.0,13.0,225.0,849.0,7.0,55.0,46.7,41.0,3.8,65.3,17.3,1.0,,101.0,24.0,13.0,13.0,51.0,42.0,301.0,7.2,0.0,18.0,43.1,16.0,3.2,23.2,82.4,5.9,1.0,
120.0,DeeJay Dallas,23.0,17.0,0.0,33.0,138.0,2.0,10.0,57.6,15.0,4.2,8.1,1.9,1.0,,213.0,23.0,17.0,0.0,23.0,21.0,133.0,6.3,0.0,4.0,56.5,29.0,1.2,7.8,91.3,5.8,1.0,
156.0,Deon Jackson,22.0,9.0,0.0,13.0,31.0,1.0,2.0,30.8,10.0,2.4,3.4,1.4,0.0,,570.0,22.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
90.0,Derrick Gore,27.0,11.0,0.0,51.0,256.0,2.0,12.0,60.8,51.0,5.0,23.3,4.6,0.0,,315.0,27.0,11.0,0.0,9.0,8.0,105.0,13.1,0.0,3.0,77.8,50.0,0.7,9.5,88.9,11.7,0.0,
10.0,Derrick Henry,27.0,8.0,8.0,219.0,937.0,10.0,49.0,44.7,76.0,4.3,117.1,27.4,1.0,,233.0,27.0,8.0,8.0,20.0,18.0,154.0,8.6,0.0,7.0,80.0,16.0,2.3,19.3,90.0,7.7,1.0,
19.0,Devin Singletary,24.0,17.0,16.0,188.0,870.0,7.0,44.0,47.3,46.0,4.6,51.2,11.1,5.0,,111.0,24.0,17.0,16.0,50.0,40.0,228.0,5.7,1.0,11.0,48.0,19.0,2.4,13.4,80.0,4.6,5.0,
350.0,Devine Ozigbo,25.0,2.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-1.5,0.5,0.0,,495.0,25.0,2.0,0.0,1.0,1.0,7.0,7.0,0.0,1.0,100.0,7.0,0.5,3.5,100.0,7.0,0.0,
40.0,Devonta Freeman,29.0,16.0,8.0,133.0,576.0,5.0,31.0,58.6,32.0,4.3,36.0,8.3,0.0,,139.0,29.0,16.0,8.0,42.0,34.0,190.0,5.6,1.0,9.0,42.9,15.0,2.1,11.9,81.0,4.5,0.0,
33.0,Devontae Booker,29.0,16.0,4.0,145.0,593.0,2.0,31.0,44.1,31.0,4.1,37.1,9.1,0.0,,107.0,29.0,16.0,4.0,45.0,40.0,268.0,6.7,1.0,11.0,51.1,41.0,2.5,16.8,88.9,6.0,0.0,
80.0,Dontrell Hilliard,26.0,8.0,5.0,56.0,350.0,2.0,15.0,46.4,68.0,6.3,43.8,7.0,2.0,,227.0,26.0,8.0,5.0,26.0,19.0,87.0,4.6,0.0,7.0,34.6,28.0,2.4,10.9,73.1,3.3,2.0,
66.0,Duke Johnson,28.0,5.0,4.0,71.0,330.0,3.0,18.0,49.3,27.0,4.6,66.0,14.2,0.0,,377.0,28.0,5.0,4.0,5.0,4.0,41.0,10.3,0.0,3.0,80.0,20.0,0.8,8.2,80.0,8.2,0.0,
236.0,Dwayne Washington,27.0,14.0,0.0,4.0,16.0,0.0,0.0,50.0,5.0,4.0,1.1,0.3,0.0,,461.0,27.0,14.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,50.0,6.0,0.1,0.9,100.0,6.0,0.0,
13.0,Elijah Mitchell,23.0,11.0,10.0,207.0,963.0,5.0,47.0,49.8,39.0,4.7,87.5,18.8,0.0,,229.0,23.0,11.0,10.0,20.0,19.0,137.0,7.2,1.0,6.0,50.0,14.0,1.7,12.5,95.0,6.9,0.0,
133.0,Elijhaa Penny,28.0,17.0,3.0,24.0,99.0,1.0,9.0,50.0,12.0,4.1,5.8,1.4,0.0,,307.0,28.0,17.0,3.0,13.0,9.0,30.0,3.3,1.0,4.0,30.8,16.0,0.5,1.8,69.2,2.3,0.0,
117.0,Eno Benjamin,22.0,9.0,0.0,34.0,118.0,1.0,4.0,41.2,21.0,3.5,13.1,3.8,0.0,,332.0,22.0,9.0,0.0,7.0,6.0,42.0,7.0,0.0,4.0,71.4,12.0,0.7,4.7,85.7,6.0,0.0,
7.0,Ezekiel Elliott,26.0,17.0,17.0,237.0,1002.0,10.0,55.0,51.5,47.0,4.2,58.9,13.9,1.0,,80.0,26.0,17.0,17.0,65.0,47.0,287.0,6.1,2.0,17.0,38.5,21.0,2.8,16.9,72.3,4.4,1.0,
310.0,Gary Brightwell,22.0,13.0,0.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,0.0,,472.0,22.0,13.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,100.0,6.0,0.1,0.5,100.0,6.0,0.0,
185.0,Giovani Bernard,30.0,12.0,0.0,8.0,58.0,0.0,3.0,62.5,24.0,7.3,4.8,0.7,1.0,,203.0,30.0,12.0,0.0,29.0,23.0,123.0,5.3,3.0,8.0,44.8,32.0,1.9,10.3,79.3,4.2,1.0,
142.0,Godwin Igwebuike,27.0,17.0,1.0,18.0,118.0,1.0,7.0,61.1,42.0,6.6,6.9,1.1,2.0,,326.0,27.0,17.0,1.0,10.0,7.0,60.0,8.6,0.0,4.0,40.0,18.0,0.4,3.5,70.0,6.0,2.0,
361.0,Ito Smith,26.0,1.0,0.0,1.0,4.0,1.0,1.0,100.0,4.0,4.0,4.0,1.0,0.0,,611.0,26.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
93.0,J.D. McKissic,28.0,11.0,3.0,48.0,212.0,2.0,14.0,60.4,15.0,4.4,19.3,4.4,0.0,,93.0,28.0,11.0,3.0,53.0,43.0,397.0,9.2,2.0,15.0,52.8,56.0,3.9,36.1,81.1,7.5,0.0,
140.0,J.J. Taylor,23.0,5.0,0.0,19.0,37.0,2.0,3.0,21.1,15.0,1.9,7.4,3.8,1.0,,386.0,23.0,5.0,0.0,4.0,4.0,8.0,2.0,0.0,0.0,50.0,5.0,0.8,1.6,100.0,2.0,1.0,
232.0,JaQuan Hardy,24.0,3.0,0.0,4.0,29.0,1.0,1.0,50.0,22.0,7.3,9.7,1.3,0.0,,561.0,24.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
293.0,Jacques Patrick,24.0,2.0,0.0,2.0,12.0,0.0,1.0,100.0,8.0,6.0,6.0,1.0,0.0,,598.0,24.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
276.0,Jake Funk,23.0,10.0,0.0,2.0,5.0,0.0,0.0,50.0,6.0,2.5,0.5,0.2,0.0,,555.0,23.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
177.0,Jalen Richard,28.0,10.0,0.0,9.0,40.0,0.0,3.0,44.4,23.0,4.4,4.0,0.9,0.0,,273.0,28.0,10.0,0.0,14.0,12.0,72.0,6.0,0.0,4.0,64.3,19.0,1.2,7.2,85.7,5.1,0.0,
29.0,Jamaal Williams,26.0,13.0,11.0,153.0,601.0,3.0,42.0,54.2,20.0,3.9,46.2,11.8,1.0,,184.0,26.0,13.0,11.0,28.0,26.0,157.0,6.0,0.0,6.0,60.7,15.0,2.0,12.1,92.9,5.6,1.0,
17.0,James Conner,26.0,15.0,6.0,202.0,752.0,15.0,53.0,50.0,35.0,3.7,50.1,13.5,2.0,PB,123.0,26.0,15.0,6.0,39.0,37.0,375.0,10.1,3.0,18.0,71.8,45.0,2.5,25.0,94.9,9.6,2.0,PB
25.0,James Robinson,23.0,14.0,13.0,164.0,767.0,8.0,41.0,50.0,58.0,4.7,54.8,11.7,4.0,,156.0,23.0,14.0,13.0,46.0,31.0,222.0,7.2,0.0,9.0,41.3,26.0,2.2,15.9,67.4,4.8,4.0,
171.0,James White,29.0,3.0,0.0,10.0,38.0,1.0,4.0,60.0,10.0,3.8,12.7,3.3,0.0,,276.0,29.0,3.0,0.0,14.0,12.0,94.0,7.8,0.0,5.0,42.9,28.0,4.0,31.3,85.7,6.7,0.0,
149.0,Jamycal Hasty,25.0,11.0,0.0,16.0,68.0,1.0,6.0,43.8,21.0,4.3,6.2,1.5,2.0,,205.0,25.0,11.0,0.0,29.0,23.0,157.0,6.8,0.0,7.0,51.7,23.0,2.1,14.3,79.3,5.4,2.0,
70.0,Jaret Patterson,22.0,17.0,1.0,68.0,266.0,2.0,15.0,50.0,13.0,3.9,15.6,4.0,1.0,,295.0,22.0,17.0,1.0,11.0,10.0,73.0,7.3,0.0,5.0,54.5,12.0,0.6,4.3,90.9,6.6,1.0,
155.0,Jason Huntley,23.0,1.0,0.0,13.0,51.0,0.0,2.0,30.8,18.0,3.9,51.0,13.0,0.0,,567.0,23.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
16.0,Javonte Williams,21.0,17.0,1.0,203.0,903.0,4.0,52.0,46.3,49.0,4.4,53.1,11.9,2.0,,96.0,21.0,17.0,1.0,53.0,43.0,316.0,7.3,3.0,12.0,37.7,42.0,2.5,18.6,81.1,6.0,2.0,
221.0,Jaylen Samuels,25.0,3.0,0.0,5.0,9.0,0.0,0.0,0.0,3.0,1.8,3.0,1.7,0.0,,411.0,25.0,3.0,0.0,4.0,3.0,14.0,4.7,0.0,1.0,50.0,6.0,1.0,4.7,75.0,3.5,0.0,
61.0,Jeff Wilson,26.0,9.0,4.0,79.0,294.0,2.0,19.0,50.6,17.0,3.7,32.7,8.8,1.0,,330.0,26.0,9.0,4.0,8.0,7.0,31.0,4.4,0.0,1.0,37.5,11.0,0.8,3.4,87.5,3.9,1.0,
102.0,Jeremy McNichols,26.0,14.0,0.0,41.0,156.0,0.0,6.0,41.5,14.0,3.8,11.1,2.9,0.0,,171.0,26.0,14.0,0.0,38.0,28.0,240.0,8.6,1.0,11.0,39.5,27.0,2.0,17.1,73.7,6.3,0.0,
164.0,Jerick McKinnon,29.0,13.0,0.0,12.0,62.0,0.0,2.0,58.3,18.0,5.2,4.8,0.9,0.0,,264.0,29.0,13.0,0.0,20.0,13.0,107.0,8.2,1.0,6.0,45.0,14.0,1.0,8.2,65.0,5.4,0.0,
151.0,Jermar Jefferson,21.0,7.0,0.0,15.0,74.0,2.0,4.0,53.3,28.0,4.9,10.6,2.1,0.0,,376.0,21.0,7.0,0.0,5.0,4.0,23.0,5.8,0.0,2.0,60.0,11.0,0.6,3.3,80.0,4.6,0.0,
3.0,Joe Mixon,25.0,16.0,16.0,292.0,1205.0,13.0,60.0,49.7,32.0,4.1,75.3,18.3,2.0,PB,100.0,25.0,16.0,16.0,48.0,42.0,314.0,7.5,3.0,11.0,43.8,52.0,2.6,19.6,87.5,6.5,2.0,PB
285.0,John Kelly,25.0,4.0,0.0,2.0,13.0,0.0,1.0,50.0,11.0,6.5,3.3,0.5,0.0,,575.0,25.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
260.0,Johnny Stanton,27.0,4.0,0.0,3.0,5.0,0.0,2.0,66.7,3.0,1.7,1.3,0.8,0.0,,453.0,27.0,4.0,0.0,2.0,2.0,7.0,3.5,1.0,1.0,50.0,6.0,0.5,1.8,100.0,3.5,0.0,
1.0,Jonathan Taylor,22.0,17.0,17.0,332.0,1811.0,18.0,107.0,55.4,83.0,5.5,106.5,19.5,4.0,"PB,AP-1,AP OPoY-2",112.0,22.0,17.0,17.0,51.0,40.0,360.0,9.0,2.0,12.0,43.1,76.0,2.4,21.2,78.4,7.1,4.0,"PB,AP-1,AP OPoY-2"
183.0,Jonathan Ward,24.0,13.0,0.0,9.0,33.0,0.0,3.0,44.4,7.0,3.7,2.5,0.7,0.0,,416.0,24.0,13.0,0.0,4.0,3.0,34.0,11.3,0.0,1.0,50.0,23.0,0.2,2.6,75.0,8.5,0.0,
147.0,Jonathan Williams,27.0,5.0,0.0,17.0,79.0,1.0,7.0,64.7,23.0,4.6,15.8,3.4,0.0,,389.0,27.0,5.0,0.0,6.0,4.0,28.0,7.0,0.0,2.0,33.3,19.0,0.8,5.6,66.7,4.7,0.0,
59.0,Jordan Howard,27.0,7.0,0.0,86.0,406.0,3.0,24.0,62.8,25.0,4.7,58.0,12.3,0.0,,434.0,27.0,7.0,0.0,5.0,2.0,19.0,9.5,0.0,2.0,40.0,10.0,0.3,2.7,40.0,3.8,0.0,
