rush_rk,player,rush_age,rush_g,rush_gs,rush_att,rush_yds,rush_td,rush_1d,rush_succ%,rush_lng,rush_y/a,rush_y/g,rush_a/g,rush_fmb,rush_awards,rec_rk,rec_age,rec_g,rec_gs,rec_tgt,rec_rec,rec_yds,rec_y/r,rec_td,rec_1d,rec_succ%,rec_lng,rec_r/g,rec_y/g,rec_ctch%,rec_y/tgt,rec_fmb,rec_awards
566.0,Adam Shaheen,27.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,274.0,27.0,12.0,7.0,16.0,12.0,110.0,9.2,0.0,5.0,62.5,21.0,1.0,9.2,75.0,6.9,0.0,
600.0,Adam Trautman,24.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,175.0,24.0,13.0,10.0,43.0,27.0,263.0,9.7,2.0,13.0,46.5,32.0,2.1,20.2,62.8,6.1,1.0,
536.0,Albert Okwuegbunam,23.0,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,146.0,23.0,14.0,6.0,40.0,33.0,330.0,10.0,2.0,15.0,60.0,64.0,2.4,23.6,82.5,8.3,1.0,
381.0,Antony Auclair,28.0,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,345.0,28.0,16.0,13.0,5.0,5.0,47.0,9.4,1.0,2.0,100.0,15.0,0.3,2.9,100.0,9.4,0.0,
482.0,Austin Hooper,27.0,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,116.0,27.0,16.0,16.0,61.0,38.0,345.0,9.1,3.0,18.0,55.7,34.0,2.4,21.6,62.3,5.7,0.0,
435.0,Ben Ellefson,25.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,546.0,25.0,5.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
227.0,Blake Bell,30.0,16.0,5.0,4.0,10.0,0.0,4.0,100.0,3.0,2.5,0.6,0.3,0.0,,300.0,30.0,16.0,5.0,13.0,9.0,87.0,9.7,0.0,4.0,53.8,24.0,0.6,5.4,69.2,6.7,0.0,
495.0,Blake Jarwin,27.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,280.0,27.0,8.0,5.0,17.0,11.0,96.0,8.7,2.0,5.0,58.8,20.0,1.4,12.0,64.7,5.6,0.0,
505.0,Brevin Jordan,21.0,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,220.0,21.0,9.0,2.0,28.0,20.0,178.0,8.9,3.0,10.0,53.6,27.0,2.2,19.8,71.4,6.4,0.0,
628.0,Brock Wright,23.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,277.0,23.0,10.0,5.0,17.0,12.0,117.0,9.8,2.0,6.0,47.1,36.0,1.2,11.7,70.6,6.9,0.0,
483.0,Brycen Hopkins,24.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,483.0,24.0,5.0,0.0,1.0,1.0,9.0,9.0,0.0,1.0,100.0,9.0,0.2,1.8,100.0,9.0,0.0,
603.0,C.J. Uzomah,28.0,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,76.0,28.0,16.0,16.0,63.0,49.0,493.0,10.1,5.0,24.0,54.0,55.0,3.1,30.8,77.8,7.8,0.0,
397.0,Cameron Brate,30.0,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,159.0,30.0,17.0,3.0,57.0,30.0,245.0,8.2,4.0,15.0,43.9,18.0,1.8,14.4,52.6,4.3,0.0,
408.0,Cethan Carter,26.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,429.0,26.0,16.0,1.0,2.0,2.0,16.0,8.0,0.0,0.0,100.0,8.0,0.1,1.0,100.0,8.0,0.0,
626.0,Charlie Woerner,24.0,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,359.0,24.0,17.0,3.0,6.0,5.0,52.0,10.4,0.0,3.0,50.0,27.0,0.3,3.1,83.3,8.7,0.0,
515.0,Chris Manhertz,29.0,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,337.0,29.0,17.0,10.0,9.0,6.0,71.0,11.8,1.0,4.0,66.7,22.0,0.4,4.2,66.7,7.9,0.0,
532.0,Chris Myarick,26.0,8.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,408.0,26.0,8.0,3.0,6.0,3.0,17.0,5.7,1.0,2.0,50.0,10.0,0.4,2.1,50.0,2.8,0.0,
518.0,Codey McElroy,29.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,588.0,29.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
540.0,Colby Parkinson,22.0,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,354.0,22.0,14.0,1.0,8.0,5.0,33.0,6.6,0.0,2.0,37.5,12.0,0.4,2.4,62.5,4.1,0.0,
335.0,Cole Kmet,22.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,53.0,22.0,17.0,17.0,93.0,60.0,612.0,10.2,0.0,29.0,48.4,25.0,3.5,36.0,64.5,6.6,0.0,
597.0,Colin Thompson,28.0,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,620.0,28.0,11.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
450.0,Dallas Goedert,26.0,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,58.0,26.0,15.0,14.0,76.0,56.0,830.0,14.8,4.0,42.0,68.4,45.0,3.7,55.3,73.7,10.9,1.0,
564.0,Dalton Schultz,25.0,17.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,23.0,25.0,17.0,15.0,104.0,78.0,808.0,10.4,8.0,43.0,62.5,32.0,4.6,47.5,75.0,7.8,0.0,
465.0,Daniel Helm,26.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,480.0,26.0,9.0,1.0,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,,0.1,-0.1,50.0,-0.5,0.0,
422.0,Darrell Daniels,27.0,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,474.0,27.0,15.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,25.0,0.0,0.0,
439.0,Darren Fells,35.0,7.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,369.0,35.0,7.0,5.0,5.0,4.0,43.0,10.8,0.0,2.0,60.0,24.0,0.6,6.1,80.0,8.6,0.0,
607.0,Darren Waller,29.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,61.0,29.0,11.0,11.0,93.0,55.0,665.0,12.1,2.0,31.0,49.5,33.0,5.0,60.5,59.1,7.2,0.0,
347.0,David Njoku,25.0,16.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,129.0,25.0,16.0,11.0,53.0,36.0,475.0,13.2,4.0,17.0,56.6,71.0,2.3,29.7,67.9,9.0,0.0,
509.0,Dawson Knox,25.0,15.0,14.0,0.0,4.0,0.0,0.0,,,,0.3,0.0,0.0,,75.0,25.0,15.0,14.0,71.0,49.0,587.0,12.0,9.0,31.0,59.2,53.0,3.3,39.1,69.0,8.3,0.0,
462.0,Demetrius Harris,30.0,14.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,399.0,30.0,14.0,4.0,6.0,3.0,10.0,3.3,0.0,0.0,16.7,7.0,0.2,0.7,50.0,1.7,0.0,
630.0,Deon Yelder,26.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,511.0,26.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,100.0,0.0,0.0,
407.0,Derek Carrier,31.0,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,428.0,31.0,5.0,1.0,2.0,2.0,13.0,6.5,0.0,0.0,100.0,9.0,0.4,2.6,100.0,6.5,0.0,
421.0,Dominique Dafney,24.0,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,430.0,24.0,10.0,2.0,4.0,2.0,34.0,17.0,0.0,2.0,50.0,26.0,0.2,3.4,50.0,8.5,0.0,
538.0,Donald Parham,24.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,222.0,24.0,14.0,9.0,27.0,20.0,190.0,9.5,3.0,13.0,55.6,22.0,1.4,13.6,74.1,7.0,0.0,
560.0,Drew Sample,25.0,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,284.0,25.0,17.0,8.0,15.0,11.0,81.0,7.4,0.0,3.0,40.0,19.0,0.6,4.8,73.3,5.4,0.0,
297.0,Durham Smythe,26.0,17.0,12.0,2.0,3.0,0.0,2.0,100.0,2.0,1.5,0.2,0.1,0.0,,142.0,26.0,17.0,12.0,41.0,34.0,357.0,10.5,0.0,15.0,65.9,25.0,2.0,21.0,82.9,8.7,0.0,
322.0,Eric Ebron,28.0,8.0,3.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,,269.0,28.0,8.0,3.0,18.0,12.0,84.0,7.0,1.0,6.0,50.0,19.0,1.5,10.5,66.7,4.7,0.0,
562.0,Eric Saubert,27.0,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,318.0,27.0,17.0,4.0,12.0,8.0,47.0,5.9,1.0,2.0,58.3,11.0,0.5,2.8,66.7,3.9,0.0,
598.0,Eric Tomlinson,29.0,17.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,505.0,29.0,17.0,7.0,1.0,1.0,7.0,7.0,0.0,0.0,100.0,7.0,0.1,0.4,100.0,7.0,0.0,
627.0,Ethan Wolf,26.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,463.0,26.0,2.0,1.0,2.0,2.0,8.0,4.0,0.0,0.0,50.0,4.0,1.0,4.0,100.0,4.0,0.0,
324.0,Evan Engram,27.0,15.0,12.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,1.0,,87.0,27.0,15.0,12.0,73.0,46.0,408.0,8.9,3.0,21.0,41.1,30.0,3.1,27.2,63.0,5.6,1.0,
530.0,Foster Moreau,24.0,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,162.0,24.0,17.0,11.0,44.0,30.0,373.0,12.4,3.0,16.0,52.3,44.0,1.8,21.9,68.2,8.5,1.0,
457.0,Garrett Griffin,27.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,371.0,27.0,13.0,6.0,4.0,4.0,39.0,9.8,0.0,2.0,75.0,14.0,0.3,3.0,100.0,9.8,1.0,
588.0,Geoff Swaim,28.0,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,157.0,28.0,16.0,16.0,40.0,31.0,210.0,6.8,3.0,12.0,52.5,26.0,1.9,13.1,77.5,5.3,0.0,
250.0,George Kittle,28.0,14.0,14.0,3.0,20.0,0.0,0.0,100.0,9.0,6.7,1.4,0.2,2.0,PB,36.0,28.0,14.0,14.0,94.0,71.0,910.0,12.8,6.0,42.0,60.6,48.0,5.1,65.0,75.5,9.7,2.0,PB
247.0,Gerald Everett,27.0,15.0,12.0,3.0,20.0,0.0,2.0,66.7,13.0,6.7,1.3,0.2,2.0,,78.0,27.0,15.0,12.0,63.0,48.0,478.0,10.0,4.0,26.0,60.3,41.0,3.2,31.9,76.2,7.6,2.0,
