rush_rk,player,rush_age,rush_g,rush_gs,rush_att,rush_yds,rush_td,rush_1d,rush_succ%,rush_lng,rush_y/a,rush_y/g,rush_a/g,rush_fmb,rush_awards,rec_rk,rec_age,rec_g,rec_gs,rec_tgt,rec_rec,rec_yds,rec_y/r,rec_td,rec_1d,rec_succ%,rec_lng,rec_r/g,rec_y/g,rec_ctch%,rec_y/tgt,rec_fmb,rec_awards
425.0,Chris Evans,25.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,386.0,25.0,12.0,0.0,4.0,3.0,38.0,12.7,1.0,2.0,50.0,26.0,0.3,3.2,75.0,9.5,0.0,
9.0,Christian McCaffrey,26.0,17.0,16.0,244.0,1139.0,8.0,59.0,48.4,49.0,4.7,67.0,14.4,1.0,"PB,AP OPoY-7,AP CPoY-2",17.0,26.0,17.0,16.0,108.0,85.0,741.0,8.7,5.0,36.0,52.8,49.0,5.0,43.6,78.7,6.9,1.0,"PB,AP OPoY-7,AP CPoY-2"
9.0,Christian McCaffrey,26.0,17.0,16.0,244.0,1139.0,8.0,59.0,48.4,49.0,4.7,67.0,14.4,1.0,"PB,AP OPoY-7,AP CPoY-2",17.0,26.0,6.0,6.0,43.0,33.0,277.0,8.4,1.0,10.0,41.9,49.0,5.5,46.2,76.7,6.4,0.0,
9.0,Christian McCaffrey,26.0,17.0,16.0,244.0,1139.0,8.0,59.0,48.4,49.0,4.7,67.0,14.4,1.0,"PB,AP OPoY-7,AP CPoY-2",17.0,26.0,11.0,10.0,65.0,52.0,464.0,8.9,4.0,26.0,60.0,38.0,4.7,42.2,80.0,7.1,1.0,
9.0,Christian McCaffrey,26.0,6.0,6.0,85.0,393.0,2.0,20.0,49.4,49.0,4.6,65.5,14.2,0.0,,17.0,26.0,17.0,16.0,108.0,85.0,741.0,8.7,5.0,36.0,52.8,49.0,5.0,43.6,78.7,6.9,1.0,"PB,AP OPoY-7,AP CPoY-2"
9.0,Christian McCaffrey,26.0,6.0,6.0,85.0,393.0,2.0,20.0,49.4,49.0,4.6,65.5,14.2,0.0,,17.0,26.0,6.0,6.0,43.0,33.0,277.0,8.4,1.0,10.0,41.9,49.0,5.5,46.2,76.7,6.4,0.0,
9.0,Christian McCaffrey,26.0,6.0,6.0,85.0,393.0,2.0,20.0,49.4,49.0,4.6,65.5,14.2,0.0,,17.0,26.0,11.0,10.0,65.0,52.0,464.0,8.9,4.0,26.0,60.0,38.0,4.7,42.2,80.0,7.1,1.0,
9.0,Christian McCaffrey,26.0,11.0,10.0,159.0,746.0,6.0,39.0,47.8,38.0,4.7,67.8,14.5,1.0,,17.0,26.0,17.0,16.0,108.0,85.0,741.0,8.7,5.0,36.0,52.8,49.0,5.0,43.6,78.7,6.9,1.0,"PB,AP OPoY-7,AP CPoY-2"
9.0,Christian McCaffrey,26.0,11.0,10.0,159.0,746.0,6.0,39.0,47.8,38.0,4.7,67.8,14.5,1.0,,17.0,26.0,6.0,6.0,43.0,33.0,277.0,8.4,1.0,10.0,41.9,49.0,5.5,46.2,76.7,6.4,0.0,
9.0,Christian McCaffrey,26.0,11.0,10.0,159.0,746.0,6.0,39.0,47.8,38.0,4.7,67.8,14.5,1.0,,17.0,26.0,11.0,10.0,65.0,52.0,464.0,8.9,4.0,26.0,60.0,38.0,4.7,42.2,80.0,7.1,1.0,
50.0,Chuba Hubbard,23.0,15.0,2.0,95.0,466.0,2.0,23.0,45.3,35.0,4.9,31.1,6.3,2.0,,244.0,23.0,15.0,2.0,17.0,14.0,171.0,12.2,0.0,5.0,47.1,45.0,0.9,11.4,82.4,10.1,2.0,
66.0,Clyde Edwards-Helaire,23.0,10.0,6.0,71.0,302.0,3.0,15.0,49.3,52.0,4.3,30.2,7.1,0.0,,218.0,23.0,10.0,6.0,23.0,17.0,151.0,8.9,3.0,11.0,60.9,25.0,1.7,15.1,73.9,6.6,0.0,
37.0,Cordarrelle Patterson,31.0,13.0,11.0,144.0,695.0,8.0,39.0,60.4,40.0,4.8,53.5,11.1,1.0,,192.0,31.0,13.0,11.0,31.0,21.0,122.0,5.8,0.0,6.0,38.7,16.0,1.6,9.4,67.7,3.9,1.0,
154.0,Corey Clement,28.0,9.0,1.0,15.0,55.0,1.0,6.0,60.0,12.0,3.7,6.1,1.7,0.0,,348.0,28.0,9.0,1.0,7.0,5.0,54.0,10.8,0.0,3.0,42.9,21.0,0.6,6.0,71.4,7.7,0.0,
128.0,Craig Reynolds,26.0,9.0,0.0,23.0,102.0,0.0,4.0,39.1,21.0,4.4,11.3,2.6,0.0,,302.0,26.0,9.0,0.0,10.0,9.0,116.0,12.9,0.0,5.0,70.0,36.0,1.0,12.9,90.0,11.6,0.0,
48.0,D'Andre Swift,23.0,14.0,8.0,99.0,542.0,5.0,21.0,47.5,50.0,5.5,38.7,7.1,1.0,,83.0,23.0,14.0,8.0,70.0,48.0,389.0,8.1,3.0,17.0,38.6,25.0,3.4,27.8,68.6,5.6,1.0,
248.0,D'Ernest Johnson,26.0,15.0,0.0,4.0,17.0,0.0,1.0,75.0,7.0,4.3,1.1,0.3,0.0,,391.0,26.0,15.0,0.0,3.0,3.0,7.0,2.3,0.0,0.0,33.3,7.0,0.2,0.5,100.0,2.3,0.0,
21.0,D'Onta Foreman,26.0,17.0,9.0,203.0,914.0,5.0,45.0,48.8,60.0,4.5,53.8,11.9,1.0,,349.0,26.0,17.0,9.0,9.0,5.0,26.0,5.2,0.0,1.0,22.2,23.0,0.3,1.5,55.6,2.9,1.0,
6.0,Dalvin Cook,27.0,17.0,17.0,264.0,1173.0,8.0,50.0,47.3,81.0,4.4,69.0,15.5,4.0,PB,107.0,27.0,17.0,17.0,56.0,39.0,295.0,7.6,2.0,16.0,41.1,64.0,2.3,17.4,69.6,5.3,4.0,PB
14.0,Dameon Pierce,22.0,13.0,13.0,220.0,939.0,4.0,54.0,47.7,75.0,4.3,72.2,16.9,4.0,AP ORoY-9,148.0,22.0,13.0,13.0,39.0,30.0,165.0,5.5,1.0,7.0,43.6,16.0,2.3,12.7,76.9,4.2,4.0,AP ORoY-9
47.0,Damien Harris,25.0,11.0,9.0,106.0,462.0,3.0,23.0,50.0,30.0,4.4,42.0,9.6,0.0,,220.0,25.0,11.0,9.0,23.0,17.0,97.0,5.7,0.0,4.0,43.5,15.0,1.5,8.8,73.9,4.2,0.0,
316.0,Damien Williams,30.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,,600.0,30.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
93.0,Dare Ogunbowale,28.0,17.0,4.0,42.0,123.0,1.0,10.0,42.9,11.0,2.9,7.2,2.5,0.0,,200.0,28.0,17.0,4.0,26.0,20.0,104.0,5.2,0.0,5.0,34.6,23.0,1.2,6.1,76.9,4.0,0.0,
135.0,Darrel Williams,27.0,6.0,0.0,21.0,102.0,1.0,8.0,57.1,30.0,4.9,17.0,3.5,0.0,,379.0,27.0,6.0,0.0,8.0,4.0,9.0,2.3,0.0,0.0,12.5,6.0,0.7,1.5,50.0,1.1,0.0,
67.0,Darrell Henderson,25.0,10.0,7.0,70.0,283.0,3.0,14.0,42.9,23.0,4.0,28.3,7.0,0.0,,221.0,25.0,10.0,7.0,22.0,17.0,102.0,6.0,0.0,5.0,50.0,15.0,1.7,10.2,77.3,4.6,0.0,
157.0,Darrynton Evans,24.0,6.0,0.0,14.0,64.0,0.0,3.0,42.9,21.0,4.6,10.7,2.3,0.0,,457.0,24.0,6.0,0.0,1.0,1.0,33.0,33.0,0.0,1.0,100.0,33.0,0.2,5.5,100.0,33.0,0.0,
170.0,David Johnson,31.0,5.0,0.0,12.0,24.0,0.0,0.0,33.3,5.0,2.0,4.8,2.4,1.0,,368.0,31.0,5.0,0.0,4.0,4.0,47.0,11.8,0.0,3.0,100.0,21.0,0.8,9.4,100.0,11.8,1.0,
22.0,David Montgomery,25.0,16.0,16.0,201.0,801.0,5.0,41.0,44.8,28.0,4.0,50.1,12.6,2.0,,130.0,25.0,16.0,16.0,40.0,34.0,316.0,9.3,1.0,10.0,50.0,32.0,2.1,19.8,85.0,7.9,2.0,
101.0,DeeJay Dallas,24.0,15.0,0.0,35.0,186.0,0.0,9.0,54.3,27.0,5.3,12.4,2.3,1.0,,216.0,24.0,15.0,0.0,19.0,17.0,126.0,7.4,0.0,5.0,57.9,41.0,1.1,8.4,89.5,6.6,1.0,
69.0,Deon Jackson,23.0,16.0,2.0,68.0,236.0,1.0,13.0,38.2,17.0,3.5,14.8,4.3,1.0,,147.0,23.0,16.0,2.0,34.0,30.0,209.0,7.0,1.0,10.0,47.1,27.0,1.9,13.1,88.2,6.1,1.0,
1.0,Derrick Henry,28.0,16.0,16.0,349.0,1538.0,13.0,65.0,46.7,56.0,4.4,96.1,21.8,6.0,"PB,AP MVP-9,AP OPoY-12,AP CPoY-9",133.0,28.0,16.0,16.0,41.0,33.0,398.0,12.1,0.0,11.0,61.0,69.0,2.1,24.9,80.5,9.7,6.0,"PB,AP MVP-9,AP OPoY-12,AP CPoY-9"
30.0,Devin Singletary,25.0,16.0,16.0,177.0,819.0,5.0,43.0,52.5,33.0,4.6,51.2,11.1,3.0,,114.0,25.0,16.0,16.0,52.0,38.0,280.0,7.4,1.0,15.0,53.8,22.0,2.4,17.5,73.1,5.4,3.0,
273.0,Devine Ozigbo,26.0,4.0,0.0,3.0,4.0,0.0,0.0,33.3,4.0,1.3,1.0,0.8,0.0,,471.0,26.0,4.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.3,0.8,100.0,3.0,0.0,
130.0,Dontrell Hilliard,27.0,12.0,1.0,22.0,145.0,0.0,4.0,45.5,30.0,6.6,12.1,1.8,0.0,,191.0,27.0,12.0,1.0,26.0,21.0,177.0,8.4,4.0,8.0,38.5,31.0,1.8,14.8,80.8,6.8,0.0,
298.0,Duke Johnson,29.0,1.0,0.0,2.0,4.0,0.0,1.0,50.0,4.0,2.0,4.0,2.0,0.0,,545.0,29.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
171.0,Dwayne Washington,28.0,12.0,0.0,11.0,38.0,0.0,2.0,45.5,8.0,3.5,3.2,0.9,0.0,,481.0,28.0,12.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,100.0,7.0,0.1,0.6,100.0,7.0,0.0,
88.0,Elijah Mitchell,24.0,5.0,1.0,45.0,279.0,2.0,15.0,71.1,37.0,6.2,55.8,9.0,0.0,,393.0,24.0,5.0,1.0,4.0,3.0,7.0,2.3,0.0,0.0,50.0,5.0,0.6,1.4,75.0,1.8,0.0,
61.0,Eno Benjamin,23.0,15.0,3.0,77.0,313.0,2.0,14.0,46.8,45.0,4.1,20.9,5.1,0.0,,175.0,23.0,15.0,3.0,34.0,25.0,193.0,7.7,0.0,10.0,44.1,22.0,1.7,12.9,73.5,5.7,0.0,
61.0,Eno Benjamin,23.0,15.0,3.0,77.0,313.0,2.0,14.0,46.8,45.0,4.1,20.9,5.1,0.0,,175.0,23.0,10.0,3.0,33.0,24.0,184.0,7.7,0.0,10.0,45.5,22.0,2.4,18.4,72.7,5.6,0.0,
61.0,Eno Benjamin,23.0,15.0,3.0,77.0,313.0,2.0,14.0,46.8,45.0,4.1,20.9,5.1,0.0,,175.0,23.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
61.0,Eno Benjamin,23.0,15.0,3.0,77.0,313.0,2.0,14.0,46.8,45.0,4.1,20.9,5.1,0.0,,175.0,23.0,3.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,9.0,0.3,3.0,100.0,9.0,0.0,
61.0,Eno Benjamin,23.0,10.0,3.0,70.0,299.0,2.0,14.0,48.6,45.0,4.3,29.9,7.0,0.0,,175.0,23.0,15.0,3.0,34.0,25.0,193.0,7.7,0.0,10.0,44.1,22.0,1.7,12.9,73.5,5.7,0.0,
61.0,Eno Benjamin,23.0,10.0,3.0,70.0,299.0,2.0,14.0,48.6,45.0,4.3,29.9,7.0,0.0,,175.0,23.0,10.0,3.0,33.0,24.0,184.0,7.7,0.0,10.0,45.5,22.0,2.4,18.4,72.7,5.6,0.0,
61.0,Eno Benjamin,23.0,10.0,3.0,70.0,299.0,2.0,14.0,48.6,45.0,4.3,29.9,7.0,0.0,,175.0,23.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
61.0,Eno Benjamin,23.0,10.0,3.0,70.0,299.0,2.0,14.0,48.6,45.0,4.3,29.9,7.0,0.0,,175.0,23.0,3.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,9.0,0.3,3.0,100.0,9.0,0.0,
61.0,Eno Benjamin,23.0,2.0,0.0,3.0,1.0,0.0,0.0,33.3,4.0,0.3,0.5,1.5,0.0,,175.0,23.0,15.0,3.0,34.0,25.0,193.0,7.7,0.0,10.0,44.1,22.0,1.7,12.9,73.5,5.7,0.0,
61.0,Eno Benjamin,23.0,2.0,0.0,3.0,1.0,0.0,0.0,33.3,4.0,0.3,0.5,1.5,0.0,,175.0,23.0,10.0,3.0,33.0,24.0,184.0,7.7,0.0,10.0,45.5,22.0,2.4,18.4,72.7,5.6,0.0,
61.0,Eno Benjamin,23.0,2.0,0.0,3.0,1.0,0.0,0.0,33.3,4.0,0.3,0.5,1.5,0.0,,175.0,23.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
61.0,Eno Benjamin,23.0,2.0,0.0,3.0,1.0,0.0,0.0,33.3,4.0,0.3,0.5,1.5,0.0,,175.0,23.0,3.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,9.0,0.3,3.0,100.0,9.0,0.0,
61.0,Eno Benjamin,23.0,3.0,0.0,4.0,13.0,0.0,0.0,25.0,8.0,3.3,4.3,1.3,0.0,,175.0,23.0,15.0,3.0,34.0,25.0,193.0,7.7,0.0,10.0,44.1,22.0,1.7,12.9,73.5,5.7,0.0,
61.0,Eno Benjamin,23.0,3.0,0.0,4.0,13.0,0.0,0.0,25.0,8.0,3.3,4.3,1.3,0.0,,175.0,23.0,10.0,3.0,33.0,24.0,184.0,7.7,0.0,10.0,45.5,22.0,2.4,18.4,72.7,5.6,0.0,
61.0,Eno Benjamin,23.0,3.0,0.0,4.0,13.0,0.0,0.0,25.0,8.0,3.3,4.3,1.3,0.0,,175.0,23.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
61.0,Eno Benjamin,23.0,3.0,0.0,4.0,13.0,0.0,0.0,25.0,8.0,3.3,4.3,1.3,0.0,,175.0,23.0,3.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,9.0,0.3,3.0,100.0,9.0,0.0,
10.0,Ezekiel Elliott,27.0,15.0,14.0,231.0,876.0,12.0,52.0,47.6,27.0,3.8,58.4,15.4,0.0,,219.0,27.0,15.0,14.0,23.0,17.0,92.0,5.4,0.0,4.0,39.1,31.0,1.1,6.1,73.9,4.0,0.0,
107.0,Gary Brightwell,23.0,17.0,0.0,31.0,141.0,1.0,9.0,41.9,25.0,4.5,8.3,1.8,0.0,,344.0,23.0,17.0,0.0,8.0,5.0,39.0,7.8,0.0,4.0,50.0,12.0,0.3,2.3,62.5,4.9,0.0,
195.0,Giovani Bernard,31.0,8.0,0.0,8.0,28.0,0.0,0.0,50.0,8.0,3.5,3.5,1.0,1.0,,404.0,31.0,8.0,0.0,2.0,2.0,-1.0,-0.5,0.0,0.0,0.0,6.0,0.3,-0.1,100.0,-0.5,1.0,
268.0,Godwin Igwebuike,28.0,5.0,0.0,3.0,4.0,0.0,0.0,33.3,4.0,1.3,0.8,0.6,0.0,,464.0,28.0,5.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.2,0.6,100.0,3.0,0.0,
56.0,Gus Edwards,27.0,9.0,4.0,87.0,433.0,3.0,30.0,59.8,37.0,5.0,48.1,9.7,1.0,,521.0,27.0,9.0,4.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
121.0,Hassan Haskins,23.0,15.0,1.0,25.0,93.0,0.0,5.0,44.0,12.0,3.7,6.2,1.7,0.0,,267.0,23.0,15.0,1.0,12.0,11.0,57.0,5.2,0.0,2.0,25.0,10.0,0.7,3.8,91.7,4.8,0.0,
143.0,Isaiah Spiller,21.0,6.0,0.0,18.0,41.0,0.0,2.0,22.2,11.0,2.3,6.8,3.0,0.0,,397.0,21.0,6.0,0.0,3.0,3.0,13.0,4.3,0.0,0.0,33.3,8.0,0.5,2.2,100.0,4.3,0.0,
33.0,Isiah Pacheco,23.0,17.0,11.0,170.0,830.0,5.0,37.0,57.1,31.0,4.9,48.8,10.0,4.0,AP ORoY-10,256.0,23.0,17.0,11.0,14.0,13.0,130.0,10.0,0.0,7.0,64.3,32.0,0.8,7.6,92.9,9.3,4.0,AP ORoY-10
131.0,J.D. McKissic,29.0,8.0,0.0,22.0,95.0,0.0,5.0,40.9,33.0,4.3,11.9,2.8,0.0,,162.0,29.0,8.0,0.0,40.0,27.0,173.0,6.4,0.0,7.0,42.5,14.0,3.4,21.6,67.5,4.3,0.0,
176.0,J.J. Taylor,24.0,1.0,0.0,10.0,9.0,0.0,0.0,0.0,5.0,0.9,9.0,10.0,0.0,,478.0,24.0,1.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,8.0,1.0,8.0,100.0,8.0,0.0,
53.0,J.K. Dobbins,24.0,8.0,8.0,92.0,520.0,2.0,26.0,57.6,44.0,5.7,65.0,11.5,0.0,,317.0,24.0,8.0,8.0,8.0,7.0,42.0,6.0,1.0,3.0,62.5,20.0,0.9,5.3,87.5,5.3,0.0,
7.0,Jamaal Williams,27.0,17.0,9.0,262.0,1066.0,17.0,65.0,53.1,58.0,4.1,62.7,15.4,3.0,,264.0,27.0,17.0,9.0,16.0,12.0,73.0,6.1,0.0,4.0,37.5,17.0,0.7,4.3,75.0,4.6,3.0,
28.0,James Conner,27.0,13.0,13.0,183.0,782.0,7.0,48.0,55.2,23.0,4.3,60.2,14.1,3.0,,87.0,27.0,13.0,13.0,58.0,46.0,300.0,6.5,1.0,13.0,44.8,22.0,3.5,23.1,79.3,5.2,3.0,
55.0,James Cook,23.0,16.0,0.0,89.0,507.0,2.0,25.0,50.6,33.0,5.7,31.7,5.6,1.0,,190.0,23.0,16.0,0.0,32.0,21.0,180.0,8.6,1.0,5.0,46.9,41.0,1.3,11.3,65.6,5.6,1.0,
45.0,James Robinson,24.0,11.0,5.0,110.0,425.0,3.0,22.0,35.5,50.0,3.9,38.6,10.0,1.0,,275.0,24.0,11.0,5.0,14.0,11.0,51.0,4.6,2.0,5.0,50.0,10.0,1.0,4.6,78.6,3.6,1.0,
45.0,James Robinson,24.0,11.0,5.0,110.0,425.0,3.0,22.0,35.5,50.0,3.9,38.6,10.0,1.0,,275.0,24.0,7.0,5.0,11.0,9.0,46.0,5.1,1.0,4.0,54.5,10.0,1.3,6.6,81.8,4.2,1.0,
45.0,James Robinson,24.0,11.0,5.0,110.0,425.0,3.0,22.0,35.5,50.0,3.9,38.6,10.0,1.0,,275.0,24.0,4.0,0.0,3.0,2.0,5.0,2.5,1.0,1.0,33.3,7.0,0.5,1.3,66.7,1.7,0.0,
45.0,James Robinson,24.0,7.0,5.0,81.0,340.0,3.0,18.0,37.0,50.0,4.2,48.6,11.6,1.0,,275.0,24.0,11.0,5.0,14.0,11.0,51.0,4.6,2.0,5.0,50.0,10.0,1.0,4.6,78.6,3.6,1.0,
45.0,James Robinson,24.0,7.0,5.0,81.0,340.0,3.0,18.0,37.0,50.0,4.2,48.6,11.6,1.0,,275.0,24.0,7.0,5.0,11.0,9.0,46.0,5.1,1.0,4.0,54.5,10.0,1.3,6.6,81.8,4.2,1.0,
45.0,James Robinson,24.0,7.0,5.0,81.0,340.0,3.0,18.0,37.0,50.0,4.2,48.6,11.6,1.0,,275.0,24.0,4.0,0.0,3.0,2.0,5.0,2.5,1.0,1.0,33.3,7.0,0.5,1.3,66.7,1.7,0.0,
45.0,James Robinson,24.0,4.0,0.0,29.0,85.0,0.0,4.0,31.0,16.0,2.9,21.3,7.3,0.0,,275.0,24.0,11.0,5.0,14.0,11.0,51.0,4.6,2.0,5.0,50.0,10.0,1.0,4.6,78.6,3.6,1.0,
