rk,player,age,team,pos,g,gs,att,yds,td,1d,succ%,lng,y/a,y/g,a/g,fmb,awards
358.0,Jake Bobo,26.0,SEA,WR,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
359.0,Kayshon Boutte,22.0,NWE,WR,15.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
360.0,Jake Brendel,32.0,SFO,C,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
361.0,Jalen Brooks,24.0,DAL,WR,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
362.0,A.J. Brown,27.0,PHI,WR,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,AP-2
363.0,Marquise Brown,27.0,KAN,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
364.0,Noah Brown,28.0,WAS,WR,11.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
365.0,Pharaoh Brown,30.0,SEA,TE,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
366.0,Harrison Bryant,26.0,LVR,TE,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
367.0,Jermaine Burton,23.0,CIN,WR,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
368.0,Grant Calcaterra,26.0,PHI,TE,17.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
369.0,Mike Caliendo,27.0,KAN,OL,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
370.0,Parris Campbell,27.0,PHI,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
371.0,DeAndre Carter,31.0,CHI,WR,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
372.0,DJ Chark,28.0,LAC,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
373.0,Irvin Charles,27.0,NYJ,WR,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
374.0,Dan Chisena,27.0,CAR,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
375.0,Robbie Chosen,31.0,MIA,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
376.0,Jalen Coker,23.0,CAR,WR,11.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
377.0,Nico Collins,25.0,HOU,WR,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
378.0,Chris Conley,32.0,SFO,WR,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
379.0,Tanner Conner,26.0,MIA,TE,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
380.0,Amari Cooper,30.0,2TM,WR,14.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
380.0,Amari Cooper,30.0,CLE,WR,6.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
380.0,Amari Cooper,30.0,BUF,WR,8.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
381.0,Britain Covey,27.0,PHI,WR,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
382.0,River Cracraft,30.0,MIA,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
383.0,Jamison Crowder,31.0,WAS,WR,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
384.0,Devin Culp,24.0,TAM,TE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
385.0,Baylor Cupp,24.0,KAN,TE,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
386.0,Jaelon Darden,25.0,CLE,WR,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
387.0,Zach Davidson,26.0,BUF,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
388.0,Gabriel Davis,25.0,JAX,WR,10.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
389.0,Divine Deablo,26.0,LVR,LLB,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
390.0,Taylor Decker,31.0,DET,LT,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
391.0,Josiah Deguara,27.0,JAX,TE,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
392.0,Will Dissly,28.0,LAC,TE,15.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
393.0,Romeo Doubs,24.0,GNB,WR,13.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
394.0,Grant Dubose,23.0,MIA,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
395.0,Greg Dulcich,24.0,DEN,TE,4.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
396.0,Payne Durham,24.0,TAM,TE,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
397.0,Ross Dwelley,29.0,ATL,TE,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
398.0,Evan Engram,30.0,JAX,TE,9.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
399.0,Zach Ertz,34.0,WAS,TE,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,AP CPoY-17
400.0,D'Wayne Eskridge,27.0,MIA,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
401.0,Mike Evans,31.0,TAM,WR,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
402.0,Gerald Everett,30.0,CHI,TE,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
403.0,Erik Ezukanma,24.0,MIA,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
404.0,Noah Fant,27.0,SEA,TE,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
405.0,Luke Farrell,27.0,JAX,TE,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
406.0,Simi Fehoko,27.0,LAC,WR,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
407.0,Jake Ferguson,25.0,DAL,TE,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
408.0,Tucker Fisk,25.0,LAC,TE,9.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
409.0,John FitzPatrick,24.0,GNB,TE,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
410.0,Ryan Flournoy,25.0,DAL,WR,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
411.0,Jody Fortson,29.0,KAN,TE,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
412.0,Sam Franklin,28.0,CAR,S,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
413.0,Feleipe Franks,27.0,CAR,TE,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
414.0,Zach Frazier,23.0,PIT,C,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
415.0,Pat Freiermuth,26.0,PIT,TE,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
416.0,Mike Gesicki,29.0,CIN,TE,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
417.0,Dallas Goedert,29.0,PHI,TE,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
418.0,C.J. Goodwin,34.0,DAL,CB,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
419.0,Anthony Gould,23.0,IND,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
420.0,Cam Grandy,24.0,CIN,TE,8.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
421.0,Kylen Granson,26.0,IND,TE,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
422.0,Marvin Harrison Jr.,22.0,ARI,WR,17.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
423.0,Malik Heath,24.0,GNB,WR,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
424.0,Peyton Hendershot,25.0,KAN,TE,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
425.0,Hunter Henry,30.0,NWE,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
426.0,Connor Heyward,25.0,PIT,TE,17.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
427.0,Tyler Higbee,31.0,LAR,TE,3.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
428.0,Elijah Higgins,24.0,ARI,TE,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
429.0,Tee Higgins,25.0,CIN,WR,12.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
430.0,Julian Hill,24.0,MIA,TE,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
431.0,T.J. Hockenson,27.0,MIN,TE,10.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,AP CPoY-19
432.0,KhaDarel Hodge,29.0,ATL,WR,17.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
433.0,Isaiah Hodgins,26.0,NYG,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
434.0,Dallin Holker,24.0,NOR,TE,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
435.0,Mack Hollins,31.0,BUF,WR,17.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
436.0,Austin Hooper,30.0,NWE,TE,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
437.0,DeAndre Hopkins,32.0,2TM,WR,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
437.0,DeAndre Hopkins,32.0,TEN,WR,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
437.0,DeAndre Hopkins,32.0,KAN,WR,10.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
438.0,Sam Hubbard,29.0,CIN,LDE,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
439.0,Lil'Jordan Humphrey,26.0,DEN,WR,17.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
440.0,Hayden Hurst,31.0,LAC,TE,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
441.0,Xavier Hutchinson,24.0,HOU,WR,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
442.0,Jalin Hyatt,23.0,NYG,WR,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
443.0,Andrei Iosivas,25.0,CIN,WR,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
444.0,Trenton Irwin,29.0,CIN,WR,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
445.0,Rakim Jarrett,23.0,TAM,WR,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
446.0,Van Jefferson,28.0,PIT,WR,17.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
447.0,E.J. Jenkins,26.0,PHI,TE,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
448.0,Jauan Jennings,27.0,SFO,WR,15.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
449.0,Jerry Jeudy,25.0,CLE,WR,17.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
450.0,Brandon Johnson,26.0,PIT,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
451.0,Collin Johnson,27.0,CHI,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
452.0,Juwan Johnson,28.0,NOR,TE,17.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
453.0,Theo Johnson,23.0,NYG,TE,12.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
454.0,Tyler Johnson,26.0,LAR,WR,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
455.0,Charlie Jones,26.0,CIN,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
456.0,Tim Jones,26.0,JAX,WR,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
457.0,Zay Jones,29.0,ARI,WR,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
458.0,Brevin Jordan,24.0,HOU,TE,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
459.0,Tom Kennedy,28.0,DET,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
460.0,Ramel Keyton,24.0,LVR,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
461.0,Dalton Kincaid,25.0,BUF,TE,13.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
462.0,Mason Kinsey,26.0,TEN,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
463.0,Christian Kirk,28.0,JAX,WR,8.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
464.0,George Kittle,31.0,SFO,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2,AP OPoY-11"
465.0,Cole Kmet,25.0,CHI,TE,17.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
466.0,Dawson Knox,28.0,BUF,TE,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
467.0,Lucas Krull,26.0,DEN,TE,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
468.0,Sam LaPorta,23.0,DET,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
469.0,JC Latham,21.0,TEN,LT,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
470.0,Allen Lazard,29.0,NYJ,WR,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
471.0,Marcedes Lewis,40.0,CHI,TE,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
472.0,Isaiah Likely,24.0,BAL,TE,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
473.0,Tyler Lockett,32.0,SEA,WR,17.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
474.0,Hunter Long,26.0,LAR,TE,17.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
475.0,Vederian Lowe,25.0,NWE,LT,14.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
476.0,Will Mallory,25.0,IND,TE,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
477.0,Chris Manhertz,32.0,NYG,TE,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
478.0,Terrace Marshall Jr.,24.0,LVR,WR,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
479.0,Tay Martin,27.0,TEN,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
480.0,David Martin-Robinson,25.0,TEN,TE,5.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
481.0,Scott Matlock,24.0,LAC,FB/DL,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
482.0,Jordan Matthews,32.0,CAR,TE,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
483.0,Michael Mayer,23.0,LVR,TE,11.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
484.0,Luke McCaffrey,23.0,WAS,WR,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
485.0,Ladd McConkey,23.0,LAC,WR,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,AP ORoY-9
486.0,Bub Means,23.0,NOR,WR,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
487.0,D.K. Metcalf,27.0,SEA,WR,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
488.0,John Metchie,24.0,HOU,WR,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
489.0,Anthony Miller,30.0,BAL,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
490.0,Ryan Miller,24.0,TAM,WR,11.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
491.0,Scott Miller,27.0,PIT,WR,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
492.0,Darnell Mooney,27.0,ATL,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
493.0,Skyy Moore,24.0,KAN,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
494.0,Foster Moreau,27.0,NOR,TE,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
495.0,Quintin Morris,25.0,BUF,TE,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
496.0,Wanya Morris,24.0,KAN,LT,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
497.0,Johnny Mundt,30.0,MIN,TE,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
498.0,Luke Musgrave,24.0,GNB,TE,7.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
499.0,David Njoku,28.0,CLE,TE,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
500.0,Andrew Ogletree,26.0,IND,TE,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
501.0,Bryce Oliver,24.0,TEN,WR,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
502.0,Josh Oliver,27.0,MIN,TE,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
503.0,K.J. Osborn,27.0,NWE,WR,7.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
504.0,Josh Palmer,25.0,LAC,WR,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
505.0,Trey Palmer,23.0,TAM,WR,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
506.0,Colby Parkinson,25.0,LAR,TE,17.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
507.0,Tim Patrick,31.0,DET,WR,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,AP CPoY-6
508.0,Dante Pettis,29.0,NOR,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
509.0,Alec Pierce,24.0,IND,WR,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
510.0,James Pierre,28.0,PIT,CB,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
511.0,Michael Pittman Jr.,27.0,IND,WR,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
512.0,Kyle Pitts,24.0,ATL,TE,17.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
513.0,Brandon Powell,29.0,MIN,WR,17.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
514.0,Adam Prentice,27.0,NOR,FB,17.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
515.0,James Proche,28.0,CLE,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
516.0,MyCole Pruitt,32.0,PIT,TE,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
517.0,Kendric Pryor,26.0,CIN,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
518.0,Dominick Puni,24.0,SFO,RG,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
519.0,Tip Reiman,23.0,ARI,TE,17.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
520.0,Nikko Remigio,25.0,KAN,WR,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
521.0,Josh Reynolds,29.0,2TM,WR,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
521.0,Josh Reynolds,29.0,DEN,WR,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
521.0,Josh Reynolds,29.0,JAX,WR,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
522.0,Patrick Ricard,30.0,BAL,FB,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
523.0,Allen Robinson,31.0,DET,WR,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
524.0,Demarcus Robinson,30.0,LAR,WR,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
525.0,John Ross,29.0,PHI,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
526.0,Justyn Ross,25.0,KAN,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
527.0,Jeremy Ruckert,24.0,NYJ,TE,17.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
528.0,Ja'Tavion Sanders,21.0,CAR,TE,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
529.0,Eric Saubert,30.0,SFO,TE,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
530.0,Luke Schoonmaker,26.0,DAL,TE,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
531.0,Dalton Schultz,28.0,HOU,TE,17.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
532.0,Trenton Scott,30.0,WAS,T,17.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
533.0,Tyler Scott,23.0,CHI,WR,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
534.0,Tyrell Shavers,25.0,BUF,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
535.0,John Samuel Shenker,26.0,LVR,TE,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
536.0,Trent Sherfield,28.0,MIN,WR,17.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
537.0,Ben Sims,24.0,GNB,TE,17.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
538.0,Ben Sinnott,22.0,WAS,TE,17.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
539.0,Dan Skipper,30.0,DET,T,17.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
540.0,Ben Skowronek,27.0,PIT,WR,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
541.0,Stone Smartt,26.0,LAC,TE,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
542.0,Tyler Smith,23.0,DAL,LG,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
543.0,JuJu Smith-Schuster,28.0,KAN,WR,14.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
544.0,Durham Smythe,29.0,MIA,TE,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
545.0,Brevyn Spann-Ford,25.0,DAL,TE,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
546.0,Jack Stoll,26.0,PHI,TE,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
547.0,Cade Stover,24.0,HOU,TE,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
548.0,Brenton Strange,24.0,JAX,TE,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
549.0,Stephen Sullivan,28.0,CAR,TE,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
550.0,Courtland Sutton,29.0,DEN,WR,17.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
551.0,Geoff Swaim,31.0,CLE,TE,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
552.0,Trent Taylor,30.0,SFO,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
553.0,Adam Thielen,34.0,CAR,WR,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
554.0,Ian Thomas,28.0,CAR,TE,5.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
555.0,Juanyeh Thomas,24.0,DAL,S,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
556.0,Tyquan Thornton,24.0,NWE,WR,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
557.0,Jamari Thrash,24.0,CLE,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
558.0,Mason Tipton,24.0,NOR,WR,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
559.0,Jalen Tolbert,25.0,DAL,WR,17.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
560.0,Eric Tomlinson,32.0,LAC,TE,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
561.0,Austin Trammell,26.0,JAX,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
562.0,Adam Trautman,27.0,DEN,TE,17.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
563.0,Brycen Tremayne,25.0,WAS,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
564.0,Tommy Tremble,24.0,CAR,TE,12.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
565.0,Nick Vannett,31.0,TEN,TE,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
566.0,Ben VanSumeren,24.0,PHI,LB,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
567.0,Devaughn Vele,27.0,DEN,WR,13.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
568.0,Devontez Walker,23.0,BAL,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
