rk,age,g,gs,cmp,att,iay,iay/pa,cay,cay/cmp,cay/pa,yac,yac/cmp,bats,thawy,spikes,drops,drop%,badth,bad%,ontgt,ontgt%,pkttime,bltz,hrry,hits,prss,prss%,scrm,yds/scr,plays,yds,passatt,passyds,rushatt,rushyds,passatt.1,passyds.1,player
52.19047619047619,28.085714285714285,10.476190476190476,7.295238095238095,111.00952380952381,170.10476190476192,1286.0285714285715,8.528301886792454,622.1142857142858,5.569892473118281,3.468867924528302,590.2666666666667,5.761290322580645,3.5619047619047617,6.428571428571429,0.6857142857142857,7.628571428571429,5.717475728155341,25.952380952380953,17.6873786407767,123.75238095238095,75.61553398058253,2.2537735849056606,46.25714285714286,13.4,15.352380952380953,41.22857142857143,21.450943396226414,10.047619047619047,7.021739130434782,20.34285714285714,150.92380952380952,16.752380952380953,134.77142857142857,2.6857142857142855,16.152380952380952,34.02857142857143,283.2,Joe Burrow
52.19047619047619,28.085714285714285,10.476190476190476,7.295238095238095,111.00952380952381,170.10476190476192,1286.0285714285715,8.528301886792454,622.1142857142858,5.569892473118281,3.468867924528302,590.2666666666667,5.761290322580645,3.5619047619047617,6.428571428571429,0.6857142857142857,7.628571428571429,5.717475728155341,25.952380952380953,17.6873786407767,123.75238095238095,75.61553398058253,2.2537735849056606,46.25714285714286,13.4,15.352380952380953,41.22857142857143,21.450943396226414,10.047619047619047,7.021739130434782,20.34285714285714,150.92380952380952,16.752380952380953,134.77142857142857,2.6857142857142855,16.152380952380952,34.02857142857143,283.2,Jared Goff
52.19047619047619,28.085714285714285,10.476190476190476,7.295238095238095,111.00952380952381,170.10476190476192,1286.0285714285715,8.528301886792454,622.1142857142858,5.569892473118281,3.468867924528302,590.2666666666667,5.761290322580645,3.5619047619047617,6.428571428571429,0.6857142857142857,7.628571428571429,5.717475728155341,25.952380952380953,17.6873786407767,123.75238095238095,75.61553398058253,2.2537735849056606,46.25714285714286,13.4,15.352380952380953,41.22857142857143,21.450943396226414,10.047619047619047,7.021739130434782,20.34285714285714,150.92380952380952,16.752380952380953,134.77142857142857,2.6857142857142855,16.152380952380952,34.02857142857143,283.2,Baker Mayfield
52.19047619047619,28.085714285714285,10.476190476190476,7.295238095238095,111.00952380952381,170.10476190476192,1286.0285714285715,8.528301886792454,622.1142857142858,5.569892473118281,3.468867924528302,590.2666666666667,5.761290322580645,3.5619047619047617,6.428571428571429,0.6857142857142857,7.628571428571429,5.717475728155341,25.952380952380953,17.6873786407767,123.75238095238095,75.61553398058253,2.2537735849056606,46.25714285714286,13.4,15.352380952380953,41.22857142857143,21.450943396226414,10.047619047619047,7.021739130434782,20.34285714285714,150.92380952380952,16.752380952380953,134.77142857142857,2.6857142857142855,16.152380952380952,34.02857142857143,283.2,Geno Smith
52.19047619047619,28.085714285714285,10.476190476190476,7.295238095238095,111.00952380952381,170.10476190476192,1286.0285714285715,8.528301886792454,622.1142857142858,5.569892473118281,3.468867924528302,590.2666666666667,5.761290322580645,3.5619047619047617,6.428571428571429,0.6857142857142857,7.628571428571429,5.717475728155341,25.952380952380953,17.6873786407767,123.75238095238095,75.61553398058253,2.2537735849056606,46.25714285714286,13.4,15.352380952380953,41.22857142857143,21.450943396226414,10.047619047619047,7.021739130434782,20.34285714285714,150.92380952380952,16.752380952380953,134.77142857142857,2.6857142857142855,16.152380952380952,34.02857142857143,283.2,Sam Darnold
52.19047619047619,28.085714285714285,10.476190476190476,7.295238095238095,111.00952380952381,170.10476190476192,1286.0285714285715,8.528301886792454,622.1142857142858,5.569892473118281,3.468867924528302,590.2666666666667,5.761290322580645,3.5619047619047617,6.428571428571429,0.6857142857142857,7.628571428571429,5.717475728155341,25.952380952380953,17.6873786407767,123.75238095238095,75.61553398058253,2.2537735849056606,46.25714285714286,13.4,15.352380952380953,41.22857142857143,21.450943396226414,10.047619047619047,7.021739130434782,20.34285714285714,150.92380952380952,16.752380952380953,134.77142857142857,2.6857142857142855,16.152380952380952,34.02857142857143,283.2,Lamar Jackson
52.19047619047619,28.085714285714285,10.476190476190476,7.295238095238095,111.00952380952381,170.10476190476192,1286.0285714285715,8.528301886792454,622.1142857142858,5.569892473118281,3.468867924528302,590.2666666666667,5.761290322580645,3.5619047619047617,6.428571428571429,0.6857142857142857,7.628571428571429,5.717475728155341,25.952380952380953,17.6873786407767,123.75238095238095,75.61553398058253,2.2537735849056606,46.25714285714286,13.4,15.352380952380953,41.22857142857143,21.450943396226414,10.047619047619047,7.021739130434782,20.34285714285714,150.92380952380952,16.752380952380953,134.77142857142857,2.6857142857142855,16.152380952380952,34.02857142857143,283.2,Patrick Mahomes
52.19047619047619,28.085714285714285,10.476190476190476,7.295238095238095,111.00952380952381,170.10476190476192,1286.0285714285715,8.528301886792454,622.1142857142858,5.569892473118281,3.468867924528302,590.2666666666667,5.761290322580645,3.5619047619047617,6.428571428571429,0.6857142857142857,7.628571428571429,5.717475728155341,25.952380952380953,17.6873786407767,123.75238095238095,75.61553398058253,2.2537735849056606,46.25714285714286,13.4,15.352380952380953,41.22857142857143,21.450943396226414,10.047619047619047,7.021739130434782,20.34285714285714,150.92380952380952,16.752380952380953,134.77142857142857,2.6857142857142855,16.152380952380952,34.02857142857143,283.2,Aaron Rodgers
52.19047619047619,28.085714285714285,10.476190476190476,7.295238095238095,111.00952380952381,170.10476190476192,1286.0285714285715,8.528301886792454,622.1142857142858,5.569892473118281,3.468867924528302,590.2666666666667,5.761290322580645,3.5619047619047617,6.428571428571429,0.6857142857142857,7.628571428571429,5.717475728155341,25.952380952380953,17.6873786407767,123.75238095238095,75.61553398058253,2.2537735849056606,46.25714285714286,13.4,15.352380952380953,41.22857142857143,21.450943396226414,10.047619047619047,7.021739130434782,20.34285714285714,150.92380952380952,16.752380952380953,134.77142857142857,2.6857142857142855,16.152380952380952,34.02857142857143,283.2,Justin Herbert
52.19047619047619,28.085714285714285,10.476190476190476,7.295238095238095,111.00952380952381,170.10476190476192,1286.0285714285715,8.528301886792454,622.1142857142858,5.569892473118281,3.468867924528302,590.2666666666667,5.761290322580645,3.5619047619047617,6.428571428571429,0.6857142857142857,7.628571428571429,5.717475728155341,25.952380952380953,17.6873786407767,123.75238095238095,75.61553398058253,2.2537735849056606,46.25714285714286,13.4,15.352380952380953,41.22857142857143,21.450943396226414,10.047619047619047,7.021739130434782,20.34285714285714,150.92380952380952,16.752380952380953,134.77142857142857,2.6857142857142855,16.152380952380952,34.02857142857143,283.2,Brock Purdy
